"Step","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_gt_rew_mean","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_gt_rew_mean__MIN","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_gt_rew_mean__MAX","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_gt_rew_mean","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_gt_rew_mean__MIN","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_gt_rew_mean__MAX","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_gt_rew_mean","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_gt_rew_mean__MIN","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_gt_rew_mean","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_gt_rew_mean__MAX","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_gt_rew_mean","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_gt_rew_mean__MIN","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_gt_rew_mean__MAX","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_gt_rew_mean","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_gt_rew_mean__MIN","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_gt_rew_mean__MAX"
"87","148.47605895996094","148.47605895996094","148.47605895996094","13.598403930664062","13.598403930664062","13.598403930664062","73.9627685546875","73.9627685546875","73.9627685546875","162.4739532470703","162.4739532470703","162.4739532470703","37.55729293823242","37.55729293823242","37.55729293823242","164.8203125","164.8203125","164.8203125"
"88","149.93084716796875","149.93084716796875","149.93084716796875","13.454787254333496","13.454787254333496","13.454787254333496","75.48936462402344","75.48936462402344","75.48936462402344","169.0833282470703","169.0833282470703","169.0833282470703","39.63020706176758","39.63020706176758","39.63020706176758","167.875","167.875","167.875"
"89","149.85372924804688","149.85372924804688","149.85372924804688","13.468085289001465","13.468085289001465","13.468085289001465","78.22872161865234","78.22872161865234","78.22872161865234","177.8984375","177.8984375","177.8984375","43.50260543823242","43.50260543823242","43.50260543823242","172.0234375","172.0234375","172.0234375"
"90","150.89361572265625","150.89361572265625","150.89361572265625","13.31117057800293","13.31117057800293","13.31117057800293","81.07978820800781","81.07978820800781","81.07978820800781","184.5364532470703","184.5364532470703","184.5364532470703","43.65104293823242","43.65104293823242","43.65104293823242","169.2473907470703","169.2473907470703","169.2473907470703"
"91","153.4175567626953","153.4175567626953","153.4175567626953","13.297872543334961","13.297872543334961","13.297872543334961","82.06649017333984","82.06649017333984","82.06649017333984","179.5651092529297","179.5651092529297","179.5651092529297","43.59895706176758","43.59895706176758","43.59895706176758","166.3020782470703","166.3020782470703","166.3020782470703"
"92","155.7792510986328","155.7792510986328","155.7792510986328","13.199467658996582","13.199467658996582","13.199467658996582","82.90159606933594","82.90159606933594","82.90159606933594","171.8541717529297","171.8541717529297","171.8541717529297","42.7109375","42.7109375","42.7109375","166.3385467529297","166.3385467529297","166.3385467529297"
"93","157.675537109375","157.675537109375","157.675537109375","13.005319595336914","13.005319595336914","13.005319595336914","85.47606658935547","85.47606658935547","85.47606658935547","171.859375","171.859375","171.859375","43.296875","43.296875","43.296875","166.3307342529297","166.3307342529297","166.3307342529297"
"94","160.04786682128906","160.04786682128906","160.04786682128906","13.021276473999023","13.021276473999023","13.021276473999023","87.40691375732422","87.40691375732422","87.40691375732422","171.4322967529297","171.4322967529297","171.4322967529297","43.31510543823242","43.31510543823242","43.31510543823242","169.7239532470703","169.7239532470703","169.7239532470703"
"95","161.3696746826172","161.3696746826172","161.3696746826172","12.981383323669434","12.981383323669434","12.981383323669434","90.11968231201172","90.11968231201172","90.11968231201172","173.8802032470703","173.8802032470703","173.8802032470703","43.31510543823242","43.31510543823242","43.31510543823242","167.6119842529297","167.6119842529297","167.6119842529297"
"96","162.8803253173828","162.8803253173828","162.8803253173828","12.819149017333984","12.819149017333984","12.819149017333984","93.23138427734375","93.23138427734375","93.23138427734375","174.234375","174.234375","174.234375","43.3125","43.3125","43.3125","167.0833282470703","167.0833282470703","167.0833282470703"
"97","165.48138427734375","165.48138427734375","165.48138427734375","12.715425491333008","12.715425491333008","12.715425491333008","96.13563537597656","96.13563537597656","96.13563537597656","164.25","164.25","164.25","41.3046875","41.3046875","41.3046875","167.6328125","167.6328125","167.6328125"
"98","167.9122314453125","167.9122314453125","167.9122314453125","12.71010684967041","12.71010684967041","12.71010684967041","99.1276626586914","99.1276626586914","99.1276626586914","150.828125","150.828125","150.828125","39.1953125","39.1953125","39.1953125","165.78125","165.78125","165.78125"
"99","169.7420196533203","169.7420196533203","169.7420196533203","12.720745086669922","12.720745086669922","12.720745086669922","102.09042358398438","102.09042358398438","102.09042358398438","152.0546875","152.0546875","152.0546875","41.30989456176758","41.30989456176758","41.30989456176758","165.859375","165.859375","165.859375"
"100","171.60105895996094","171.60105895996094","171.60105895996094","12.569149017333984","12.569149017333984","12.569149017333984","104.04521179199219","104.04521179199219","104.04521179199219","150.125","150.125","150.125","35.39323043823242","35.39323043823242","35.39323043823242","168.2395782470703","168.2395782470703","168.2395782470703"
"101","172.7872314453125","172.7872314453125","172.7872314453125","12.558510780334473","12.558510780334473","12.558510780334473","104.88829803466797","104.88829803466797","104.88829803466797","144.5833282470703","144.5833282470703","144.5833282470703","34.74479293823242","34.74479293823242","34.74479293823242","170.703125","170.703125","170.703125"
"102","173.51329040527344","173.51329040527344","173.51329040527344","12.577127456665039","12.577127456665039","12.577127456665039","106.57180786132812","106.57180786132812","106.57180786132812","138.3307342529297","138.3307342529297","138.3307342529297","40.36458206176758","40.36458206176758","40.36458206176758","168.2291717529297","168.2291717529297","168.2291717529297"
"103","174.76329040527344","174.76329040527344","174.76329040527344","12.425532341003418","12.425532341003418","12.425532341003418","109.57447052001953","109.57447052001953","109.57447052001953","145.0104217529297","145.0104217529297","145.0104217529297","40.44270706176758","40.44270706176758","40.44270706176758","166.5989532470703","166.5989532470703","166.5989532470703"
"104","176.10903930664062","176.10903930664062","176.10903930664062","12.257978439331055","12.257978439331055","12.257978439331055","111.85106658935547","111.85106658935547","111.85106658935547","142.1432342529297","142.1432342529297","142.1432342529297","46.296875","46.296875","46.296875","165.671875","165.671875","165.671875"
"105","177.55584716796875","177.55584716796875","177.55584716796875","12.340425491333008","12.340425491333008","12.340425491333008","114.57180786132812","114.57180786132812","114.57180786132812","134.6380157470703","134.6380157470703","134.6380157470703","46.46614456176758","46.46614456176758","46.46614456176758","165.8229217529297","165.8229217529297","165.8229217529297"
"106","179.60638427734375","179.60638427734375","179.60638427734375","12.308510780334473","12.308510780334473","12.308510780334473","115.3723373413086","115.3723373413086","115.3723373413086","133.3020782470703","133.3020782470703","133.3020782470703","41.6484375","41.6484375","41.6484375","170.2552032470703","170.2552032470703","170.2552032470703"
"107","180.9707489013672","180.9707489013672","180.9707489013672","12.18617057800293","12.18617057800293","12.18617057800293","117.50798034667969","117.50798034667969","117.50798034667969","133.40625","133.40625","133.40625","45.2109375","45.2109375","45.2109375","170.2109375","170.2109375","170.2109375"
"108","182.47605895996094","182.47605895996094","182.47605895996094","12.21010684967041","12.21010684967041","12.21010684967041","119.1276626586914","119.1276626586914","119.1276626586914","130.8333282470703","130.8333282470703","130.8333282470703","45.99479293823242","45.99479293823242","45.99479293823242","172.2369842529297","172.2369842529297","172.2369842529297"
"109","183.68882751464844","183.68882751464844","183.68882751464844","12.21010684967041","12.21010684967041","12.21010684967041","121.4601058959961","121.4601058959961","121.4601058959961","132.5572967529297","132.5572967529297","132.5572967529297","46.09114456176758","46.09114456176758","46.09114456176758","172.2369842529297","172.2369842529297","172.2369842529297"
"110","185.66488647460938","185.66488647460938","185.66488647460938","12.265957832336426","12.265957832336426","12.265957832336426","122.34308624267578","122.34308624267578","122.34308624267578","137.2239532470703","137.2239532470703","137.2239532470703","40.24739456176758","40.24739456176758","40.24739456176758","169.5130157470703","169.5130157470703","169.5130157470703"
"111","186.75","186.75","186.75","12.234042167663574","12.234042167663574","12.234042167663574","123.78457641601562","123.78457641601562","123.78457641601562","133.8385467529297","133.8385467529297","133.8385467529297","40.8671875","40.8671875","40.8671875","168.9244842529297","168.9244842529297","168.9244842529297"
"112","187.57713317871094","187.57713317871094","187.57713317871094","12.220745086669922","12.220745086669922","12.220745086669922","124.40691375732422","124.40691375732422","124.40691375732422","126.57552337646484","126.57552337646484","126.57552337646484","38.75260543823242","38.75260543823242","38.75260543823242","168.3385467529297","168.3385467529297","168.3385467529297"
"113","188.79786682128906","188.79786682128906","188.79786682128906","12.292552947998047","12.292552947998047","12.292552947998047","126.09042358398438","126.09042358398438","126.09042358398438","129.2630157470703","129.2630157470703","129.2630157470703","36.5546875","36.5546875","36.5546875","168.3541717529297","168.3541717529297","168.3541717529297"
"114","190.4335174560547","190.4335174560547","190.4335174560547","12.21010684967041","12.21010684967041","12.21010684967041","126.1728744506836","126.1728744506836","126.1728744506836","127.7578125","127.7578125","127.7578125","36.40364456176758","36.40364456176758","36.40364456176758","171.1302032470703","171.1302032470703","171.1302032470703"
"115","191.8085174560547","191.8085174560547","191.8085174560547","12.25","12.25","12.25","125.69149017333984","125.69149017333984","125.69149017333984","120.5703125","120.5703125","120.5703125","36.38801956176758","36.38801956176758","36.38801956176758","175.7552032470703","175.7552032470703","175.7552032470703"
"116","192.6303253173828","192.6303253173828","192.6303253173828","12.16489315032959","12.16489315032959","12.16489315032959","127.39627838134766","127.39627838134766","127.39627838134766","127.76302337646484","127.76302337646484","127.76302337646484","35.69791793823242","35.69791793823242","35.69791793823242","175.7552032470703","175.7552032470703","175.7552032470703"
"117","193.22605895996094","193.22605895996094","193.22605895996094","12.14893627166748","12.14893627166748","12.14893627166748","129.35903930664062","129.35903930664062","129.35903930664062","133.2786407470703","133.2786407470703","133.2786407470703","34.40104293823242","34.40104293823242","34.40104293823242","175.7942657470703","175.7942657470703","175.7942657470703"
"118","193.23403930664062","193.23403930664062","193.23403930664062","12.127659797668457","12.127659797668457","12.127659797668457","128.96011352539062","128.96011352539062","128.96011352539062","125.58072662353516","125.58072662353516","125.58072662353516","34.73698043823242","34.73698043823242","34.73698043823242","175.7942657470703","175.7942657470703","175.7942657470703"
"119","193.2952117919922","193.2952117919922","193.2952117919922","12.005319595336914","12.005319595336914","12.005319595336914","132.0824432373047","132.0824432373047","132.0824432373047","113.859375","113.859375","113.859375","35.765625","35.765625","35.765625","177.9114532470703","177.9114532470703","177.9114532470703"
"120","193.81915283203125","193.81915283203125","193.81915283203125","11.994680404663086","11.994680404663086","11.994680404663086","132.7420196533203","132.7420196533203","132.7420196533203","116.05728912353516","116.05728912353516","116.05728912353516","35.7890625","35.7890625","35.7890625","179.3645782470703","179.3645782470703","179.3645782470703"
"121","193.86170959472656","193.86170959472656","193.86170959472656","11.901596069335938","11.901596069335938","11.901596069335938","132.74734497070312","132.74734497070312","132.74734497070312","123.74478912353516","123.74478912353516","123.74478912353516","36.36979293823242","36.36979293823242","36.36979293823242","176.0859375","176.0859375","176.0859375"
"122","194.15159606933594","194.15159606933594","194.15159606933594","11.91223430633545","11.91223430633545","11.91223430633545","130.93084716796875","130.93084716796875","130.93084716796875","123.96614837646484","123.96614837646484","123.96614837646484","37.84635543823242","37.84635543823242","37.84635543823242","178.0078125","178.0078125","178.0078125"
"123","194.6675567626953","194.6675567626953","194.6675567626953","11.864361763000488","11.864361763000488","11.864361763000488","131.18084716796875","131.18084716796875","131.18084716796875","127.6015625","127.6015625","127.6015625","35.703125","35.703125","35.703125","178.0078125","178.0078125","178.0078125"
"124","194.8803253173828","194.8803253173828","194.8803253173828","11.707447052001953","11.707447052001953","11.707447052001953","132.1835174560547","132.1835174560547","132.1835174560547","125.84635162353516","125.84635162353516","125.84635162353516","42.97916793823242","42.97916793823242","42.97916793823242","176.8359375","176.8359375","176.8359375"
"125","195.29786682128906","195.29786682128906","195.29786682128906","11.656914710998535","11.656914710998535","11.656914710998535","131.175537109375","131.175537109375","131.175537109375","129.4244842529297","129.4244842529297","129.4244842529297","42.95573043823242","42.95573043823242","42.95573043823242","176.3046875","176.3046875","176.3046875"
"126","195.34307861328125","195.34307861328125","195.34307861328125","11.659574508666992","11.659574508666992","11.659574508666992","129.60903930664062","129.60903930664062","129.60903930664062","129.640625","129.640625","129.640625","36.77864456176758","36.77864456176758","36.77864456176758","178.7786407470703","178.7786407470703","178.7786407470703"
