"Step","CartPole_flava-full_contrastive_20240425_151959 - rollout/ep_clip_rew_mean","CartPole_flava-full_contrastive_20240425_151959 - rollout/ep_clip_rew_mean__MIN","CartPole_flava-full_contrastive_20240425_151959 - rollout/ep_clip_rew_mean__MAX","CartPole_flava-full_contrastive_20240425_151531 - rollout/ep_clip_rew_mean","CartPole_flava-full_contrastive_20240425_151531 - rollout/ep_clip_rew_mean__MIN","CartPole_flava-full_contrastive_20240425_151531 - rollout/ep_clip_rew_mean__MAX","CartPole_flava-full_goal_baseline_reg_20240425_150737 - rollout/ep_clip_rew_mean","CartPole_flava-full_goal_baseline_reg_20240425_150737 - rollout/ep_clip_rew_mean__MIN","CartPole_flava-full_goal_baseline_reg_20240425_150737 - rollout/ep_clip_rew_mean__MAX","CartPole_flava-full_goal_baseline_reg_20240425_150202 - rollout/ep_clip_rew_mean","CartPole_flava-full_goal_baseline_reg_20240425_150202 - rollout/ep_clip_rew_mean__MIN","CartPole_flava-full_goal_baseline_reg_20240425_150202 - rollout/ep_clip_rew_mean__MAX","CartPole_flava-full_cosine_20240425_143913 - rollout/ep_clip_rew_mean","CartPole_flava-full_cosine_20240425_143913 - rollout/ep_clip_rew_mean__MIN","CartPole_flava-full_cosine_20240425_143913 - rollout/ep_clip_rew_mean__MAX","CartPole_flava-full_cosine_20240425_142155 - rollout/ep_clip_rew_mean","CartPole_flava-full_cosine_20240425_142155 - rollout/ep_clip_rew_mean__MIN","CartPole_flava-full_cosine_20240425_142155 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_clip_rew_mean__MAX","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_clip_rew_mean","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_clip_rew_mean__MIN","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_clip_rew_mean__MAX","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_clip_rew_mean","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_clip_rew_mean__MIN","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_clip_rew_mean__MAX","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_clip_rew_mean","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_clip_rew_mean__MIN","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_clip_rew_mean","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_clip_rew_mean","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_clip_rew_mean","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_clip_rew_mean__MAX"
"10","-28.171968460083008","-28.171968460083008","-28.171968460083008","-28.152021408081055","-28.152021408081055","-28.152021408081055","177.92295837402344","177.92295837402344","177.92295837402344","177.90174865722656","177.90174865722656","177.90174865722656","42.84080505371094","42.84080505371094","42.84080505371094","42.96574020385742","42.96574020385742","42.96574020385742","11.71214485168457","11.71214485168457","11.71214485168457","12.04404354095459","12.04404354095459","12.04404354095459","11.409245491027832","11.409245491027832","11.409245491027832","11.238368034362793","11.238368034362793","11.238368034362793","196.23402404785156","196.23402404785156","196.23402404785156","-7.797083377838135","-7.797083377838135","-7.797083377838135","187.7592010498047","187.7592010498047","187.7592010498047","62.81027603149414","62.81027603149414","62.81027603149414","196.2917938232422","196.2917938232422","196.2917938232422","39.120147705078125","39.120147705078125","39.120147705078125","187.86566162109375","187.86566162109375","187.86566162109375","63.26472854614258","63.26472854614258","63.26472854614258"
"11","-28.165849685668945","-28.165849685668945","-28.165849685668945","-28.170915603637695","-28.170915603637695","-28.170915603637695","177.9190216064453","177.9190216064453","177.9190216064453","177.8968963623047","177.8968963623047","177.8968963623047","42.830989837646484","42.830989837646484","42.830989837646484","42.9605827331543","42.9605827331543","42.9605827331543","11.697990417480469","11.697990417480469","11.697990417480469","12.043746948242188","12.043746948242188","12.043746948242188","11.404519081115723","11.404519081115723","11.404519081115723","11.223921775817871","11.223921775817871","11.223921775817871","196.23097229003906","196.23097229003906","196.23097229003906","-7.837169647216797","-7.837169647216797","-7.837169647216797","187.7559051513672","187.7559051513672","187.7559051513672","62.74385070800781","62.74385070800781","62.74385070800781","196.2975311279297","196.2975311279297","196.2975311279297","39.12855529785156","39.12855529785156","39.12855529785156","187.87181091308594","187.87181091308594","187.87181091308594","63.30071258544922","63.30071258544922","63.30071258544922"
"12","-28.176969528198242","-28.176969528198242","-28.176969528198242","-28.167394638061523","-28.167394638061523","-28.167394638061523","177.9165802001953","177.9165802001953","177.9165802001953","177.89633178710938","177.89633178710938","177.89633178710938","42.81885528564453","42.81885528564453","42.81885528564453","42.96543502807617","42.96543502807617","42.96543502807617","11.663823127746582","11.663823127746582","11.663823127746582","12.042387962341309","12.042387962341309","12.042387962341309","11.395597457885742","11.395597457885742","11.395597457885742","11.208117485046387","11.208117485046387","11.208117485046387","196.2284698486328","196.2284698486328","196.2284698486328","-7.862436771392822","-7.862436771392822","-7.862436771392822","187.75071716308594","187.75071716308594","187.75071716308594","62.73564147949219","62.73564147949219","62.73564147949219","196.28433227539062","196.28433227539062","196.28433227539062","39.04750442504883","39.04750442504883","39.04750442504883","187.88015747070312","187.88015747070312","187.88015747070312","63.2615966796875","63.2615966796875","63.2615966796875"
"13","-28.175518035888672","-28.175518035888672","-28.175518035888672","-28.19293212890625","-28.19293212890625","-28.19293212890625","177.9147491455078","177.9147491455078","177.9147491455078","177.89913940429688","177.89913940429688","177.89913940429688","42.78776931762695","42.78776931762695","42.78776931762695","42.95608901977539","42.95608901977539","42.95608901977539","11.592571258544922","11.592571258544922","11.592571258544922","12.079012870788574","12.079012870788574","12.079012870788574","11.39602279663086","11.39602279663086","11.39602279663086","11.171525955200195","11.171525955200195","11.171525955200195","196.22244262695312","196.22244262695312","196.22244262695312","-7.93495512008667","-7.93495512008667","-7.93495512008667","187.73101806640625","187.73101806640625","187.73101806640625","62.697959899902344","62.697959899902344","62.697959899902344","196.2969512939453","196.2969512939453","196.2969512939453","39.30640411376953","39.30640411376953","39.30640411376953","187.90306091308594","187.90306091308594","187.90306091308594","63.21456527709961","63.21456527709961","63.21456527709961"
"14","-28.179794311523438","-28.179794311523438","-28.179794311523438","-28.21769905090332","-28.21769905090332","-28.21769905090332","177.91697692871094","177.91697692871094","177.91697692871094","177.90557861328125","177.90557861328125","177.90557861328125","42.77338409423828","42.77338409423828","42.77338409423828","42.9620475769043","42.9620475769043","42.9620475769043","11.583563804626465","11.583563804626465","11.583563804626465","12.096235275268555","12.096235275268555","12.096235275268555","11.407861709594727","11.407861709594727","11.407861709594727","11.156060218811035","11.156060218811035","11.156060218811035","196.22059631347656","196.22059631347656","196.22059631347656","-7.9606122970581055","-7.9606122970581055","-7.9606122970581055","187.72218322753906","187.72218322753906","187.72218322753906","62.632450103759766","62.632450103759766","62.632450103759766","196.2862548828125","196.2862548828125","196.2862548828125","39.38593292236328","39.38593292236328","39.38593292236328","187.91937255859375","187.91937255859375","187.91937255859375","63.26303482055664","63.26303482055664","63.26303482055664"
"15","-28.17694091796875","-28.17694091796875","-28.17694091796875","-28.24332046508789","-28.24332046508789","-28.24332046508789","177.92276000976562","177.92276000976562","177.92276000976562","177.90220642089844","177.90220642089844","177.90220642089844","42.76288986206055","42.76288986206055","42.76288986206055","42.97013473510742","42.97013473510742","42.97013473510742","11.574347496032715","11.574347496032715","11.574347496032715","12.131181716918945","12.131181716918945","12.131181716918945","11.424179077148438","11.424179077148438","11.424179077148438","11.15306282043457","11.15306282043457","11.15306282043457","196.2178955078125","196.2178955078125","196.2178955078125","-7.994063377380371","-7.994063377380371","-7.994063377380371","187.71517944335938","187.71517944335938","187.71517944335938","62.5826301574707","62.5826301574707","62.5826301574707","196.2826690673828","196.2826690673828","196.2826690673828","39.371368408203125","39.371368408203125","39.371368408203125","187.92262268066406","187.92262268066406","187.92262268066406","63.15888595581055","63.15888595581055","63.15888595581055"
"16","-28.150299072265625","-28.150299072265625","-28.150299072265625","-28.25832176208496","-28.25832176208496","-28.25832176208496","177.9342803955078","177.9342803955078","177.9342803955078","177.90505981445312","177.90505981445312","177.90505981445312","42.73493194580078","42.73493194580078","42.73493194580078","42.954280853271484","42.954280853271484","42.954280853271484","11.5154447555542","11.5154447555542","11.5154447555542","12.137866020202637","12.137866020202637","12.137866020202637","11.405441284179688","11.405441284179688","11.405441284179688","11.137824058532715","11.137824058532715","11.137824058532715","196.21322631835938","196.21322631835938","196.21322631835938","-8.048994064331055","-8.048994064331055","-8.048994064331055","187.7017059326172","187.7017059326172","187.7017059326172","62.50447463989258","62.50447463989258","62.50447463989258","196.29136657714844","196.29136657714844","196.29136657714844","39.351165771484375","39.351165771484375","39.351165771484375","187.92587280273438","187.92587280273438","187.92587280273438","63.12430191040039","63.12430191040039","63.12430191040039"
"17","-28.13458824157715","-28.13458824157715","-28.13458824157715","-28.27311897277832","-28.27311897277832","-28.27311897277832","177.93212890625","177.93212890625","177.93212890625","177.90650939941406","177.90650939941406","177.90650939941406","42.7231559753418","42.7231559753418","42.7231559753418","42.94966506958008","42.94966506958008","42.94966506958008","11.507182121276855","11.507182121276855","11.507182121276855","12.142346382141113","12.142346382141113","12.142346382141113","11.413748741149902","11.413748741149902","11.413748741149902","11.137456893920898","11.137456893920898","11.137456893920898","196.21156311035156","196.21156311035156","196.21156311035156","-8.054755210876465","-8.054755210876465","-8.054755210876465","187.69805908203125","187.69805908203125","187.69805908203125","62.5289306640625","62.5289306640625","62.5289306640625","196.2775115966797","196.2775115966797","196.2775115966797","39.08815002441406","39.08815002441406","39.08815002441406","187.92608642578125","187.92608642578125","187.92608642578125","63.05506896972656","63.05506896972656","63.05506896972656"
"18","-28.10993003845215","-28.10993003845215","-28.10993003845215","-28.26888656616211","-28.26888656616211","-28.26888656616211","177.93551635742188","177.93551635742188","177.93551635742188","177.90951538085938","177.90951538085938","177.90951538085938","42.708641052246094","42.708641052246094","42.708641052246094","42.922000885009766","42.922000885009766","42.922000885009766","11.494343757629395","11.494343757629395","11.494343757629395","12.11614990234375","12.11614990234375","12.11614990234375","11.405095100402832","11.405095100402832","11.405095100402832","11.115707397460938","11.115707397460938","11.115707397460938","196.20843505859375","196.20843505859375","196.20843505859375","-8.09556770324707","-8.09556770324707","-8.09556770324707","187.6884002685547","187.6884002685547","187.6884002685547","62.53935623168945","62.53935623168945","62.53935623168945","196.2726287841797","196.2726287841797","196.2726287841797","38.99013137817383","38.99013137817383","38.99013137817383","187.88967895507812","187.88967895507812","187.88967895507812","63.09922409057617","63.09922409057617","63.09922409057617"
"19","-28.100799560546875","-28.100799560546875","-28.100799560546875","-28.278066635131836","-28.278066635131836","-28.278066635131836","177.9376983642578","177.9376983642578","177.9376983642578","177.90316772460938","177.90316772460938","177.90316772460938","42.70391845703125","42.70391845703125","42.70391845703125","42.9358024597168","42.9358024597168","42.9358024597168","11.510315895080566","11.510315895080566","11.510315895080566","12.167488098144531","12.167488098144531","12.167488098144531","11.422548294067383","11.422548294067383","11.422548294067383","11.134939193725586","11.134939193725586","11.134939193725586","196.20706176757812","196.20706176757812","196.20706176757812","-8.087421417236328","-8.087421417236328","-8.087421417236328","187.67919921875","187.67919921875","187.67919921875","62.581302642822266","62.581302642822266","62.581302642822266","196.26414489746094","196.26414489746094","196.26414489746094","38.827964782714844","38.827964782714844","38.827964782714844","187.8885040283203","187.8885040283203","187.8885040283203","62.94477844238281","62.94477844238281","62.94477844238281"
"20","-28.127056121826172","-28.127056121826172","-28.127056121826172","-28.30264663696289","-28.30264663696289","-28.30264663696289","177.94082641601562","177.94082641601562","177.94082641601562","177.90371704101562","177.90371704101562","177.90371704101562","42.6887321472168","42.6887321472168","42.6887321472168","42.92389678955078","42.92389678955078","42.92389678955078","11.475089073181152","11.475089073181152","11.475089073181152","12.149192810058594","12.149192810058594","12.149192810058594","11.422404289245605","11.422404289245605","11.422404289245605","11.107965469360352","11.107965469360352","11.107965469360352","196.20498657226562","196.20498657226562","196.20498657226562","-8.151369094848633","-8.151369094848633","-8.151369094848633","187.66249084472656","187.66249084472656","187.66249084472656","62.56894302368164","62.56894302368164","62.56894302368164","196.26763916015625","196.26763916015625","196.26763916015625","38.66413497924805","38.66413497924805","38.66413497924805","187.89828491210938","187.89828491210938","187.89828491210938","62.863609313964844","62.863609313964844","62.863609313964844"
"21","-28.103349685668945","-28.103349685668945","-28.103349685668945","-28.301746368408203","-28.301746368408203","-28.301746368408203","177.94683837890625","177.94683837890625","177.94683837890625","177.9063262939453","177.9063262939453","177.9063262939453","42.6669807434082","42.6669807434082","42.6669807434082","42.91472625732422","42.91472625732422","42.91472625732422","11.479729652404785","11.479729652404785","11.479729652404785","12.156013488769531","12.156013488769531","12.156013488769531","11.419537544250488","11.419537544250488","11.419537544250488","11.098230361938477","11.098230361938477","11.098230361938477","196.1998748779297","196.1998748779297","196.1998748779297","-8.192548751831055","-8.192548751831055","-8.192548751831055","187.6443634033203","187.6443634033203","187.6443634033203","62.56106185913086","62.56106185913086","62.56106185913086","196.24539184570312","196.24539184570312","196.24539184570312","38.807254791259766","38.807254791259766","38.807254791259766","187.9281463623047","187.9281463623047","187.9281463623047","62.934532165527344","62.934532165527344","62.934532165527344"
"22","-28.08834457397461","-28.08834457397461","-28.08834457397461","-28.296253204345703","-28.296253204345703","-28.296253204345703","177.95199584960938","177.95199584960938","177.95199584960938","177.90748596191406","177.90748596191406","177.90748596191406","42.66416931152344","42.66416931152344","42.66416931152344","42.91269302368164","42.91269302368164","42.91269302368164","11.468735694885254","11.468735694885254","11.468735694885254","12.1697998046875","12.1697998046875","12.1697998046875","11.41964054107666","11.41964054107666","11.41964054107666","11.08808422088623","11.08808422088623","11.08808422088623","196.1976776123047","196.1976776123047","196.1976776123047","-8.185234069824219","-8.185234069824219","-8.185234069824219","187.63597106933594","187.63597106933594","187.63597106933594","62.58429718017578","62.58429718017578","62.58429718017578","196.2335205078125","196.2335205078125","196.2335205078125","38.43346405029297","38.43346405029297","38.43346405029297","187.89425659179688","187.89425659179688","187.89425659179688","63.05569839477539","63.05569839477539","63.05569839477539"
"23","-28.077131271362305","-28.077131271362305","-28.077131271362305","-28.280099868774414","-28.280099868774414","-28.280099868774414","177.9602508544922","177.9602508544922","177.9602508544922","177.90792846679688","177.90792846679688","177.90792846679688","42.6470832824707","42.6470832824707","42.6470832824707","42.89948272705078","42.89948272705078","42.89948272705078","11.446051597595215","11.446051597595215","11.446051597595215","12.158258438110352","12.158258438110352","12.158258438110352","11.408775329589844","11.408775329589844","11.408775329589844","11.069886207580566","11.069886207580566","11.069886207580566","196.19454956054688","196.19454956054688","196.19454956054688","-8.176728248596191","-8.176728248596191","-8.176728248596191","187.63095092773438","187.63095092773438","187.63095092773438","62.5153694152832","62.5153694152832","62.5153694152832","196.22885131835938","196.22885131835938","196.22885131835938","38.36971664428711","38.36971664428711","38.36971664428711","187.86810302734375","187.86810302734375","187.86810302734375","63.1188850402832","63.1188850402832","63.1188850402832"
"24","-28.08089256286621","-28.08089256286621","-28.08089256286621","-28.2989559173584","-28.2989559173584","-28.2989559173584","177.95919799804688","177.95919799804688","177.95919799804688","177.9121856689453","177.9121856689453","177.9121856689453","42.643192291259766","42.643192291259766","42.643192291259766","42.91694641113281","42.91694641113281","42.91694641113281","11.44337272644043","11.44337272644043","11.44337272644043","12.18134880065918","12.18134880065918","12.18134880065918","11.409276962280273","11.409276962280273","11.409276962280273","11.06495475769043","11.06495475769043","11.06495475769043","196.19134521484375","196.19134521484375","196.19134521484375","-8.20581340789795","-8.20581340789795","-8.20581340789795","187.61358642578125","187.61358642578125","187.61358642578125","62.486656188964844","62.486656188964844","62.486656188964844","196.23577880859375","196.23577880859375","196.23577880859375","38.40998458862305","38.40998458862305","38.40998458862305","187.87744140625","187.87744140625","187.87744140625","63.29686737060547","63.29686737060547","63.29686737060547"
"25","-28.066110610961914","-28.066110610961914","-28.066110610961914","-28.33543586730957","-28.33543586730957","-28.33543586730957","177.95394897460938","177.95394897460938","177.95394897460938","177.91390991210938","177.91390991210938","177.91390991210938","42.62773132324219","42.62773132324219","42.62773132324219","42.92676544189453","42.92676544189453","42.92676544189453","11.426018714904785","11.426018714904785","11.426018714904785","12.20058536529541","12.20058536529541","12.20058536529541","11.402281761169434","11.402281761169434","11.402281761169434","11.067562103271484","11.067562103271484","11.067562103271484","196.1897430419922","196.1897430419922","196.1897430419922","-8.214578628540039","-8.214578628540039","-8.214578628540039","187.595947265625","187.595947265625","187.595947265625","62.42518997192383","62.42518997192383","62.42518997192383","196.22019958496094","196.22019958496094","196.22019958496094","38.19345474243164","38.19345474243164","38.19345474243164","187.87342834472656","187.87342834472656","187.87342834472656","63.40517044067383","63.40517044067383","63.40517044067383"
"26","-28.078493118286133","-28.078493118286133","-28.078493118286133","-28.3375301361084","-28.3375301361084","-28.3375301361084","177.96746826171875","177.96746826171875","177.96746826171875","177.9200897216797","177.9200897216797","177.9200897216797","42.60975646972656","42.60975646972656","42.60975646972656","42.92786407470703","42.92786407470703","42.92786407470703","11.417501449584961","11.417501449584961","11.417501449584961","12.199686050415039","12.199686050415039","12.199686050415039","11.410757064819336","11.410757064819336","11.410757064819336","11.074271202087402","11.074271202087402","11.074271202087402","196.18798828125","196.18798828125","196.18798828125","-8.227910041809082","-8.227910041809082","-8.227910041809082","187.59365844726562","187.59365844726562","187.59365844726562","62.316585540771484","62.316585540771484","62.316585540771484","196.20480346679688","196.20480346679688","196.20480346679688","38.254703521728516","38.254703521728516","38.254703521728516","187.86351013183594","187.86351013183594","187.86351013183594","63.44949722290039","63.44949722290039","63.44949722290039"
"27","-28.089906692504883","-28.089906692504883","-28.089906692504883","-28.358705520629883","-28.358705520629883","-28.358705520629883","177.97454833984375","177.97454833984375","177.97454833984375","177.91427612304688","177.91427612304688","177.91427612304688","42.58465576171875","42.58465576171875","42.58465576171875","42.96100616455078","42.96100616455078","42.96100616455078","11.40588092803955","11.40588092803955","11.40588092803955","12.318506240844727","12.318506240844727","12.318506240844727","11.45398998260498","11.45398998260498","11.45398998260498","11.08509349822998","11.08509349822998","11.08509349822998","196.18740844726562","196.18740844726562","196.18740844726562","-8.234665870666504","-8.234665870666504","-8.234665870666504","187.5941619873047","187.5941619873047","187.5941619873047","62.23823928833008","62.23823928833008","62.23823928833008","196.2077178955078","196.2077178955078","196.2077178955078","38.14509582519531","38.14509582519531","38.14509582519531","187.86277770996094","187.86277770996094","187.86277770996094","63.57849884033203","63.57849884033203","63.57849884033203"
"28","-28.077510833740234","-28.077510833740234","-28.077510833740234","-28.355562210083008","-28.355562210083008","-28.355562210083008","177.97483825683594","177.97483825683594","177.97483825683594","177.92909240722656","177.92909240722656","177.92909240722656","42.570701599121094","42.570701599121094","42.570701599121094","42.97538757324219","42.97538757324219","42.97538757324219","11.414107322692871","11.414107322692871","11.414107322692871","12.368071556091309","12.368071556091309","12.368071556091309","11.453457832336426","11.453457832336426","11.453457832336426","11.087164878845215","11.087164878845215","11.087164878845215","196.18325805664062","196.18325805664062","196.18325805664062","-8.172151565551758","-8.172151565551758","-8.172151565551758","187.5806121826172","187.5806121826172","187.5806121826172","62.23286437988281","62.23286437988281","62.23286437988281","196.1835174560547","196.1835174560547","196.1835174560547","38.0029411315918","38.0029411315918","38.0029411315918","187.8502655029297","187.8502655029297","187.8502655029297","63.435813903808594","63.435813903808594","63.435813903808594"
"29","-28.055389404296875","-28.055389404296875","-28.055389404296875","-28.37892723083496","-28.37892723083496","-28.37892723083496","177.98033142089844","177.98033142089844","177.98033142089844","177.92742919921875","177.92742919921875","177.92742919921875","42.5464973449707","42.5464973449707","42.5464973449707","42.977882385253906","42.977882385253906","42.977882385253906","11.37879467010498","11.37879467010498","11.37879467010498","12.408684730529785","12.408684730529785","12.408684730529785","11.4661283493042","11.4661283493042","11.4661283493042","11.062052726745605","11.062052726745605","11.062052726745605","196.1779022216797","196.1779022216797","196.1779022216797","-8.21653938293457","-8.21653938293457","-8.21653938293457","187.56112670898438","187.56112670898438","187.56112670898438","62.1723747253418","62.1723747253418","62.1723747253418","196.19290161132812","196.19290161132812","196.19290161132812","38.04051208496094","38.04051208496094","38.04051208496094","187.81982421875","187.81982421875","187.81982421875","63.44992446899414","63.44992446899414","63.44992446899414"
"30","-28.066143035888672","-28.066143035888672","-28.066143035888672","-28.400867462158203","-28.400867462158203","-28.400867462158203","177.98768615722656","177.98768615722656","177.98768615722656","177.93377685546875","177.93377685546875","177.93377685546875","42.53606414794922","42.53606414794922","42.53606414794922","42.98143005371094","42.98143005371094","42.98143005371094","11.366185188293457","11.366185188293457","11.366185188293457","12.461745262145996","12.461745262145996","12.461745262145996","11.483434677124023","11.483434677124023","11.483434677124023","11.063526153564453","11.063526153564453","11.063526153564453","196.17626953125","196.17626953125","196.17626953125","-8.180259704589844","-8.180259704589844","-8.180259704589844","187.556884765625","187.556884765625","187.556884765625","62.1081657409668","62.1081657409668","62.1081657409668","196.1768798828125","196.1768798828125","196.1768798828125","38.218265533447266","38.218265533447266","38.218265533447266","187.8142547607422","187.8142547607422","187.8142547607422","63.67581558227539","63.67581558227539","63.67581558227539"
"31","-28.04258918762207","-28.04258918762207","-28.04258918762207","-28.401716232299805","-28.401716232299805","-28.401716232299805","177.99862670898438","177.99862670898438","177.99862670898438","177.9379425048828","177.9379425048828","177.9379425048828","42.53565216064453","42.53565216064453","42.53565216064453","42.962764739990234","42.962764739990234","42.962764739990234","11.357050895690918","11.357050895690918","11.357050895690918","12.533857345581055","12.533857345581055","12.533857345581055","11.485577583312988","11.485577583312988","11.485577583312988","11.070419311523438","11.070419311523438","11.070419311523438","196.17506408691406","196.17506408691406","196.17506408691406","-8.087318420410156","-8.087318420410156","-8.087318420410156","187.55404663085938","187.55404663085938","187.55404663085938","62.03715896606445","62.03715896606445","62.03715896606445","196.18386840820312","196.18386840820312","196.18386840820312","38.24788284301758","38.24788284301758","38.24788284301758","187.78860473632812","187.78860473632812","187.78860473632812","63.77378845214844","63.77378845214844","63.77378845214844"
"32","-28.0278263092041","-28.0278263092041","-28.0278263092041","-28.423900604248047","-28.423900604248047","-28.423900604248047","177.9974365234375","177.9974365234375","177.9974365234375","177.9425506591797","177.9425506591797","177.9425506591797","42.52470397949219","42.52470397949219","42.52470397949219","42.98475646972656","42.98475646972656","42.98475646972656","11.369694709777832","11.369694709777832","11.369694709777832","12.574906349182129","12.574906349182129","12.574906349182129","11.480600357055664","11.480600357055664","11.480600357055664","11.087827682495117","11.087827682495117","11.087827682495117","196.1747589111328","196.1747589111328","196.1747589111328","-8.0259428024292","-8.0259428024292","-8.0259428024292","187.55332946777344","187.55332946777344","187.55332946777344","62.07773971557617","62.07773971557617","62.07773971557617","196.1808624267578","196.1808624267578","196.1808624267578","38.55320739746094","38.55320739746094","38.55320739746094","187.77920532226562","187.77920532226562","187.77920532226562","63.892234802246094","63.892234802246094","63.892234802246094"
"33","-28.00396728515625","-28.00396728515625","-28.00396728515625","-28.424558639526367","-28.424558639526367","-28.424558639526367","177.9968719482422","177.9968719482422","177.9968719482422","177.94085693359375","177.94085693359375","177.94085693359375","42.51736831665039","42.51736831665039","42.51736831665039","42.97594451904297","42.97594451904297","42.97594451904297","11.349007606506348","11.349007606506348","11.349007606506348","12.598041534423828","12.598041534423828","12.598041534423828","11.483030319213867","11.483030319213867","11.483030319213867","11.085616111755371","11.085616111755371","11.085616111755371","196.17230224609375","196.17230224609375","196.17230224609375","-8.013545036315918","-8.013545036315918","-8.013545036315918","187.5405731201172","187.5405731201172","187.5405731201172","62.127296447753906","62.127296447753906","62.127296447753906","196.1862030029297","196.1862030029297","196.1862030029297","38.698123931884766","38.698123931884766","38.698123931884766","187.7410125732422","187.7410125732422","187.7410125732422","63.71531677246094","63.71531677246094","63.71531677246094"
"34","-27.99527931213379","-27.99527931213379","-27.99527931213379","-28.45442008972168","-28.45442008972168","-28.45442008972168","177.99356079101562","177.99356079101562","177.99356079101562","177.93832397460938","177.93832397460938","177.93832397460938","42.506507873535156","42.506507873535156","42.506507873535156","42.964813232421875","42.964813232421875","42.964813232421875","11.368916511535645","11.368916511535645","11.368916511535645","12.665635108947754","12.665635108947754","12.665635108947754","11.471015930175781","11.471015930175781","11.471015930175781","11.082027435302734","11.082027435302734","11.082027435302734","196.16921997070312","196.16921997070312","196.16921997070312","-7.973679542541504","-7.973679542541504","-7.973679542541504","187.51876831054688","187.51876831054688","187.51876831054688","62.117374420166016","62.117374420166016","62.117374420166016","196.19073486328125","196.19073486328125","196.19073486328125","38.99449920654297","38.99449920654297","38.99449920654297","187.72596740722656","187.72596740722656","187.72596740722656","63.900001525878906","63.900001525878906","63.900001525878906"
