"Step","CartPole_siglip-base-patch16-224k_contrastive_20240426_194149 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_194149 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_194149 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240426_193951 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_193951 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_193951 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_193614 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_193614 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_193614 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240426_193423 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240426_193423 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240426_193423 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240426_193211 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240426_193211 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240426_193211 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_192935 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_192935 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_192935 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240426_192417 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_192417 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_192417 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240426_160730 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_160730 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_160730 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_clip_rew_mean__MAX"
"232","-0.22865305840969086","-0.22865305840969086","-0.22865305840969086","-0.4869799315929413","-0.4869799315929413","-0.4869799315929413","197.42091369628906","197.42091369628906","197.42091369628906","15.433152198791504","15.433152198791504","15.433152198791504","14.918733596801758","14.918733596801758","14.918733596801758","197.35450744628906","197.35450744628906","197.35450744628906","0.20170705020427704","0.20170705020427704","0.20170705020427704","-0.4389207065105438","-0.4389207065105438","-0.4389207065105438","18.022672653198242","18.022672653198242","18.022672653198242","17.251941680908203","17.251941680908203","17.251941680908203","13.100330352783203","13.100330352783203","13.100330352783203","196.07717895507812","196.07717895507812","196.07717895507812","196.08795166015625","196.08795166015625","196.08795166015625"
"233","-0.21846406161785126","-0.21846406161785126","-0.21846406161785126","-0.4840543568134308","-0.4840543568134308","-0.4840543568134308","197.4174041748047","197.4174041748047","197.4174041748047","15.445338249206543","15.445338249206543","15.445338249206543","14.988981246948242","14.988981246948242","14.988981246948242","197.35556030273438","197.35556030273438","197.35556030273438","0.20382338762283325","0.20382338762283325","0.20382338762283325","-0.42417022585868835","-0.42417022585868835","-0.42417022585868835","18.01659393310547","18.01659393310547","18.01659393310547","17.296165466308594","17.296165466308594","17.296165466308594","13.10626220703125","13.10626220703125","13.10626220703125","196.07308959960938","196.07308959960938","196.07308959960938","196.0850067138672","196.0850067138672","196.0850067138672"
"234","-0.21541549265384674","-0.21541549265384674","-0.21541549265384674","-0.5047134160995483","-0.5047134160995483","-0.5047134160995483","197.41555786132812","197.41555786132812","197.41555786132812","15.460801124572754","15.460801124572754","15.460801124572754","15.005754470825195","15.005754470825195","15.005754470825195","197.36582946777344","197.36582946777344","197.36582946777344","0.2371721714735031","0.2371721714735031","0.2371721714735031","-0.450956791639328","-0.450956791639328","-0.450956791639328","18.017498016357422","18.017498016357422","18.017498016357422","17.173486709594727","17.173486709594727","17.173486709594727","13.139756202697754","13.139756202697754","13.139756202697754","196.06716918945312","196.06716918945312","196.06716918945312","196.08148193359375","196.08148193359375","196.08148193359375"
"235","-0.22912704944610596","-0.22912704944610596","-0.22912704944610596","-0.5155001878738403","-0.5155001878738403","-0.5155001878738403","197.41587829589844","197.41587829589844","197.41587829589844","15.466203689575195","15.466203689575195","15.466203689575195","15.017707824707031","15.017707824707031","15.017707824707031","197.37344360351562","197.37344360351562","197.37344360351562","0.24955306947231293","0.24955306947231293","0.24955306947231293","-0.42766818404197693","-0.42766818404197693","-0.42766818404197693","18.026229858398438","18.026229858398438","18.026229858398438","17.123926162719727","17.123926162719727","17.123926162719727","13.148289680480957","13.148289680480957","13.148289680480957","196.06752014160156","196.06752014160156","196.06752014160156","196.0952606201172","196.0952606201172","196.0952606201172"
"236","-0.2328948974609375","-0.2328948974609375","-0.2328948974609375","-0.5337347388267517","-0.5337347388267517","-0.5337347388267517","197.4269561767578","197.4269561767578","197.4269561767578","15.5180025100708","15.5180025100708","15.5180025100708","15.01917839050293","15.01917839050293","15.01917839050293","197.38148498535156","197.38148498535156","197.38148498535156","0.28998684883117676","0.28998684883117676","0.28998684883117676","-0.4313102960586548","-0.4313102960586548","-0.4313102960586548","18.01679039001465","18.01679039001465","18.01679039001465","17.04570960998535","17.04570960998535","17.04570960998535","13.172645568847656","13.172645568847656","13.172645568847656","196.0701141357422","196.0701141357422","196.0701141357422","196.11062622070312","196.11062622070312","196.11062622070312"
"237","-0.2061387449502945","-0.2061387449502945","-0.2061387449502945","-0.5470479130744934","-0.5470479130744934","-0.5470479130744934","197.42616271972656","197.42616271972656","197.42616271972656","15.620914459228516","15.620914459228516","15.620914459228516","15.035568237304688","15.035568237304688","15.035568237304688","197.3700408935547","197.3700408935547","197.3700408935547","0.3142825663089752","0.3142825663089752","0.3142825663089752","-0.42444920539855957","-0.42444920539855957","-0.42444920539855957","18.017995834350586","18.017995834350586","18.017995834350586","17.054378509521484","17.054378509521484","17.054378509521484","13.202178955078125","13.202178955078125","13.202178955078125","196.07203674316406","196.07203674316406","196.07203674316406","196.1106414794922","196.1106414794922","196.1106414794922"
"238","-0.22380933165550232","-0.22380933165550232","-0.22380933165550232","-0.5350392460823059","-0.5350392460823059","-0.5350392460823059","197.4384002685547","197.4384002685547","197.4384002685547","15.615690231323242","15.615690231323242","15.615690231323242","15.093010902404785","15.093010902404785","15.093010902404785","197.36932373046875","197.36932373046875","197.36932373046875","0.35744911432266235","0.35744911432266235","0.35744911432266235","-0.443356454372406","-0.443356454372406","-0.443356454372406","18.0218505859375","18.0218505859375","18.0218505859375","17.028953552246094","17.028953552246094","17.028953552246094","13.238407135009766","13.238407135009766","13.238407135009766","196.07687377929688","196.07687377929688","196.07687377929688","196.09532165527344","196.09532165527344","196.09532165527344"
"239","-0.20611482858657837","-0.20611482858657837","-0.20611482858657837","-0.5365553498268127","-0.5365553498268127","-0.5365553498268127","197.44931030273438","197.44931030273438","197.44931030273438","15.619897842407227","15.619897842407227","15.619897842407227","15.101880073547363","15.101880073547363","15.101880073547363","197.38059997558594","197.38059997558594","197.38059997558594","0.38877904415130615","0.38877904415130615","0.38877904415130615","-0.44827279448509216","-0.44827279448509216","-0.44827279448509216","18.020355224609375","18.020355224609375","18.020355224609375","17.10579490661621","17.10579490661621","17.10579490661621","13.252859115600586","13.252859115600586","13.252859115600586","196.07504272460938","196.07504272460938","196.07504272460938","196.08958435058594","196.08958435058594","196.08958435058594"
"240","-0.21770791709423065","-0.21770791709423065","-0.21770791709423065","-0.5607102513313293","-0.5607102513313293","-0.5607102513313293","197.45494079589844","197.45494079589844","197.45494079589844","15.668414115905762","15.668414115905762","15.668414115905762","15.086446762084961","15.086446762084961","15.086446762084961","197.37265014648438","197.37265014648438","197.37265014648438","0.42292875051498413","0.42292875051498413","0.42292875051498413","-0.4410255253314972","-0.4410255253314972","-0.4410255253314972","17.989192962646484","17.989192962646484","17.989192962646484","17.108171463012695","17.108171463012695","17.108171463012695","13.27556324005127","13.27556324005127","13.27556324005127","196.07830810546875","196.07830810546875","196.07830810546875","196.0980987548828","196.0980987548828","196.0980987548828"
"241","-0.21091875433921814","-0.21091875433921814","-0.21091875433921814","-0.5596027970314026","-0.5596027970314026","-0.5596027970314026","197.44342041015625","197.44342041015625","197.44342041015625","15.754037857055664","15.754037857055664","15.754037857055664","15.150650024414062","15.150650024414062","15.150650024414062","197.3727264404297","197.3727264404297","197.3727264404297","0.43782731890678406","0.43782731890678406","0.43782731890678406","-0.4298270046710968","-0.4298270046710968","-0.4298270046710968","17.99123191833496","17.99123191833496","17.99123191833496","17.113916397094727","17.113916397094727","17.113916397094727","13.288339614868164","13.288339614868164","13.288339614868164","196.08140563964844","196.08140563964844","196.08140563964844","196.0985107421875","196.0985107421875","196.0985107421875"
"242","-0.2194543480873108","-0.2194543480873108","-0.2194543480873108","-0.5475339293479919","-0.5475339293479919","-0.5475339293479919","197.44898986816406","197.44898986816406","197.44898986816406","15.745034217834473","15.745034217834473","15.745034217834473","15.147173881530762","15.147173881530762","15.147173881530762","197.38119506835938","197.38119506835938","197.38119506835938","0.45023199915885925","0.45023199915885925","0.45023199915885925","-0.44211992621421814","-0.44211992621421814","-0.44211992621421814","17.986665725708008","17.986665725708008","17.986665725708008","17.09340476989746","17.09340476989746","17.09340476989746","13.29991626739502","13.29991626739502","13.29991626739502","196.07469177246094","196.07469177246094","196.07469177246094","196.10214233398438","196.10214233398438","196.10214233398438"
"243","-0.2234819084405899","-0.2234819084405899","-0.2234819084405899","-0.5380286574363708","-0.5380286574363708","-0.5380286574363708","197.4603729248047","197.4603729248047","197.4603729248047","15.747679710388184","15.747679710388184","15.747679710388184","15.173661231994629","15.173661231994629","15.173661231994629","197.38917541503906","197.38917541503906","197.38917541503906","0.48320940136909485","0.48320940136909485","0.48320940136909485","-0.4604390263557434","-0.4604390263557434","-0.4604390263557434","17.979541778564453","17.979541778564453","17.979541778564453","17.03982925415039","17.03982925415039","17.03982925415039","13.304423332214355","13.304423332214355","13.304423332214355","196.07614135742188","196.07614135742188","196.07614135742188","196.1009063720703","196.1009063720703","196.1009063720703"
"244","-0.20906177163124084","-0.20906177163124084","-0.20906177163124084","-0.527609646320343","-0.527609646320343","-0.527609646320343","197.44854736328125","197.44854736328125","197.44854736328125","15.75017261505127","15.75017261505127","15.75017261505127","15.21630859375","15.21630859375","15.21630859375","197.3760986328125","197.3760986328125","197.3760986328125","0.5028331279754639","0.5028331279754639","0.5028331279754639","-0.4664182662963867","-0.4664182662963867","-0.4664182662963867","17.98134422302246","17.98134422302246","17.98134422302246","17.07805824279785","17.07805824279785","17.07805824279785","13.327117919921875","13.327117919921875","13.327117919921875","196.07699584960938","196.07699584960938","196.07699584960938","196.10015869140625","196.10015869140625","196.10015869140625"
"245","-0.21908578276634216","-0.21908578276634216","-0.21908578276634216","-0.524418294429779","-0.524418294429779","-0.524418294429779","197.4481658935547","197.4481658935547","197.4481658935547","15.749205589294434","15.749205589294434","15.749205589294434","15.231746673583984","15.231746673583984","15.231746673583984","197.37315368652344","197.37315368652344","197.37315368652344","0.5231961607933044","0.5231961607933044","0.5231961607933044","-0.4795447289943695","-0.4795447289943695","-0.4795447289943695","17.978466033935547","17.978466033935547","17.978466033935547","16.937376022338867","16.937376022338867","16.937376022338867","13.328646659851074","13.328646659851074","13.328646659851074","196.07688903808594","196.07688903808594","196.07688903808594","196.0858917236328","196.0858917236328","196.0858917236328"
"246","-0.21398141980171204","-0.21398141980171204","-0.21398141980171204","-0.5218965411186218","-0.5218965411186218","-0.5218965411186218","197.4478302001953","197.4478302001953","197.4478302001953","15.762289047241211","15.762289047241211","15.762289047241211","15.225106239318848","15.225106239318848","15.225106239318848","197.3642120361328","197.3642120361328","197.3642120361328","0.5236569046974182","0.5236569046974182","0.5236569046974182","-0.48520025610923767","-0.48520025610923767","-0.48520025610923767","17.97902488708496","17.97902488708496","17.97902488708496","16.838003158569336","16.838003158569336","16.838003158569336","13.340387344360352","13.340387344360352","13.340387344360352","196.07699584960938","196.07699584960938","196.07699584960938","196.09466552734375","196.09466552734375","196.09466552734375"
"247","-0.2160976529121399","-0.2160976529121399","-0.2160976529121399","-0.5366963148117065","-0.5366963148117065","-0.5366963148117065","197.4472198486328","197.4472198486328","197.4472198486328","15.767339706420898","15.767339706420898","15.767339706420898","15.219099044799805","15.219099044799805","15.219099044799805","197.3651885986328","197.3651885986328","197.3651885986328","0.5593592524528503","0.5593592524528503","0.5593592524528503","-0.4966297149658203","-0.4966297149658203","-0.4966297149658203","17.96597671508789","17.96597671508789","17.96597671508789","16.85614776611328","16.85614776611328","16.85614776611328","13.354561805725098","13.354561805725098","13.354561805725098","196.07754516601562","196.07754516601562","196.07754516601562","196.0979461669922","196.0979461669922","196.0979461669922"
"248","-0.23794235289096832","-0.23794235289096832","-0.23794235289096832","-0.5372236371040344","-0.5372236371040344","-0.5372236371040344","197.4440155029297","197.4440155029297","197.4440155029297","15.801034927368164","15.801034927368164","15.801034927368164","15.368703842163086","15.368703842163086","15.368703842163086","197.3648681640625","197.3648681640625","197.3648681640625","0.5967069864273071","0.5967069864273071","0.5967069864273071","-0.5175154805183411","-0.5175154805183411","-0.5175154805183411","17.991735458374023","17.991735458374023","17.991735458374023","16.78082275390625","16.78082275390625","16.78082275390625","13.353007316589355","13.353007316589355","13.353007316589355","196.08056640625","196.08056640625","196.08056640625","196.09808349609375","196.09808349609375","196.09808349609375"
"249","-0.21822203695774078","-0.21822203695774078","-0.21822203695774078","-0.5255050659179688","-0.5255050659179688","-0.5255050659179688","197.44944763183594","197.44944763183594","197.44944763183594","15.801961898803711","15.801961898803711","15.801961898803711","15.432121276855469","15.432121276855469","15.432121276855469","197.36135864257812","197.36135864257812","197.36135864257812","0.6327802538871765","0.6327802538871765","0.6327802538871765","-0.525177538394928","-0.525177538394928","-0.525177538394928","17.999908447265625","17.999908447265625","17.999908447265625","16.72239112854004","16.72239112854004","16.72239112854004","13.366015434265137","13.366015434265137","13.366015434265137","196.07882690429688","196.07882690429688","196.07882690429688","196.11520385742188","196.11520385742188","196.11520385742188"
"250","-0.2325500100851059","-0.2325500100851059","-0.2325500100851059","-0.523807942867279","-0.523807942867279","-0.523807942867279","197.4567108154297","197.4567108154297","197.4567108154297","15.79350471496582","15.79350471496582","15.79350471496582","15.465020179748535","15.465020179748535","15.465020179748535","197.34873962402344","197.34873962402344","197.34873962402344","0.6114743947982788","0.6114743947982788","0.6114743947982788","-0.5382533669471741","-0.5382533669471741","-0.5382533669471741","18.02937889099121","18.02937889099121","18.02937889099121","16.640056610107422","16.640056610107422","16.640056610107422","13.375168800354004","13.375168800354004","13.375168800354004","196.07928466796875","196.07928466796875","196.07928466796875","196.12332153320312","196.12332153320312","196.12332153320312"
"251","-0.24225209653377533","-0.24225209653377533","-0.24225209653377533","-0.5119724273681641","-0.5119724273681641","-0.5119724273681641","197.45709228515625","197.45709228515625","197.45709228515625","15.733773231506348","15.733773231506348","15.733773231506348","15.47713851928711","15.47713851928711","15.47713851928711","197.33958435058594","197.33958435058594","197.33958435058594","0.635618269443512","0.635618269443512","0.635618269443512","-0.572729229927063","-0.572729229927063","-0.572729229927063","18.02503204345703","18.02503204345703","18.02503204345703","16.536178588867188","16.536178588867188","16.536178588867188","13.393327713012695","13.393327713012695","13.393327713012695","196.07699584960938","196.07699584960938","196.07699584960938","196.13168334960938","196.13168334960938","196.13168334960938"
