"Step","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_gt_rew_mean","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_gt_rew_mean__MIN","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_gt_rew_mean__MAX","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_gt_rew_mean","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_gt_rew_mean__MIN","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_gt_rew_mean__MAX","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_gt_rew_mean","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_gt_rew_mean__MIN","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_gt_rew_mean__MAX","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_gt_rew_mean","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_gt_rew_mean__MIN","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_gt_rew_mean__MAX","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_gt_rew_mean","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_gt_rew_mean__MIN","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_gt_rew_mean__MAX","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_gt_rew_mean","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_gt_rew_mean__MIN","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_gt_rew_mean__MAX","CartPole_openai_contrastive_20240424_231510 - rollout/ep_gt_rew_mean","CartPole_openai_contrastive_20240424_231510 - rollout/ep_gt_rew_mean__MIN","CartPole_openai_contrastive_20240424_231510 - rollout/ep_gt_rew_mean__MAX","CartPole_openai_goal_baseline_reg_20240424_230952 - rollout/ep_gt_rew_mean","CartPole_openai_goal_baseline_reg_20240424_230952 - rollout/ep_gt_rew_mean__MIN","CartPole_openai_goal_baseline_reg_20240424_230952 - rollout/ep_gt_rew_mean__MAX","CartPole_openai_cosine_20240424_201844 - rollout/ep_gt_rew_mean","CartPole_openai_cosine_20240424_201844 - rollout/ep_gt_rew_mean__MIN","CartPole_openai_cosine_20240424_201844 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_gt_rew_mean","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPRN_cosine_20240423_122847 - rollout/ep_gt_rew_mean","CartPole_CLIPRN_cosine_20240423_122847 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPRN_cosine_20240423_122847 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_gt_rew_mean","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPRN_contrastive_20240423_083830 - rollout/ep_gt_rew_mean","CartPole_CLIPRN_contrastive_20240423_083830 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPRN_contrastive_20240423_083830 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPRN_goal_baseline_reg_20240422_233319 - rollout/ep_gt_rew_mean","CartPole_CLIPRN_goal_baseline_reg_20240422_233319 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPRN_goal_baseline_reg_20240422_233319 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_gt_rew_mean","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_gt_rew_mean","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_gt_rew_mean__MAX","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_gt_rew_mean","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_gt_rew_mean__MIN","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_gt_rew_mean__MAX","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_gt_rew_mean","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_gt_rew_mean__MIN","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_gt_rew_mean__MAX"
"20","27.65691566467285","27.65691566467285","27.65691566467285","27.635639190673828","27.635639190673828","27.635639190673828","27.207447052001953","27.207447052001953","27.207447052001953","27.21808433532715","27.21808433532715","27.21808433532715","27.396276473999023","27.396276473999023","27.396276473999023","27.946807861328125","27.946807861328125","27.946807861328125","26.835105895996094","26.835105895996094","26.835105895996094","27.62765884399414","27.62765884399414","27.62765884399414","16.2578125","16.2578125","16.2578125","31.24739646911621","31.24739646911621","31.24739646911621","26.02864646911621","26.02864646911621","26.02864646911621","25.35416603088379","25.35416603088379","25.35416603088379","29.7578125","29.7578125","29.7578125","23.78385353088379","23.78385353088379","23.78385353088379","33.70051956176758","33.70051956176758","33.70051956176758","33.7421875","33.7421875","33.7421875","31.921875","31.921875","31.921875","35.53645706176758","35.53645706176758","35.53645706176758"
"21","27.37234115600586","27.37234115600586","27.37234115600586","27.25265884399414","27.25265884399414","27.25265884399414","26.87765884399414","26.87765884399414","26.87765884399414","26.893617630004883","26.893617630004883","26.893617630004883","27.029254913330078","27.029254913330078","27.029254913330078","27.558509826660156","27.558509826660156","27.558509826660156","26.478723526000977","26.478723526000977","26.478723526000977","27.273935317993164","27.273935317993164","27.273935317993164","15.520833015441895","15.520833015441895","15.520833015441895","32.953125","32.953125","32.953125","25.75520896911621","25.75520896911621","25.75520896911621","25.81770896911621","25.81770896911621","25.81770896911621","32.19270706176758","32.19270706176758","32.19270706176758","23.55729103088379","23.55729103088379","23.55729103088379","34.36458206176758","34.36458206176758","34.36458206176758","34.29948043823242","34.29948043823242","34.29948043823242","31.29947853088379","31.29947853088379","31.29947853088379","36.25260543823242","36.25260543823242","36.25260543823242"
"22","27.303192138671875","27.303192138671875","27.303192138671875","27.12234115600586","27.12234115600586","27.12234115600586","26.84308433532715","26.84308433532715","26.84308433532715","26.86170196533203","26.86170196533203","26.86170196533203","26.73670196533203","26.73670196533203","26.73670196533203","27.56117057800293","27.56117057800293","27.56117057800293","26.29521369934082","26.29521369934082","26.29521369934082","27.023935317993164","27.023935317993164","27.023935317993164","14.989583015441895","14.989583015441895","14.989583015441895","26.7265625","26.7265625","26.7265625","27.109375","27.109375","27.109375","23.92447853088379","23.92447853088379","23.92447853088379","31.21875","31.21875","31.21875","22.97135353088379","22.97135353088379","22.97135353088379","33.82291793823242","33.82291793823242","33.82291793823242","35.63801956176758","35.63801956176758","35.63801956176758","31.26822853088379","31.26822853088379","31.26822853088379","36.23176956176758","36.23176956176758","36.23176956176758"
"23","27.3005313873291","27.3005313873291","27.3005313873291","27.380319595336914","27.380319595336914","27.380319595336914","26.726064682006836","26.726064682006836","26.726064682006836","26.784574508666992","26.784574508666992","26.784574508666992","26.571807861328125","26.571807861328125","26.571807861328125","27.494680404663086","27.494680404663086","27.494680404663086","26.095745086669922","26.095745086669922","26.095745086669922","26.93617057800293","26.93617057800293","26.93617057800293","14.966145515441895","14.966145515441895","14.966145515441895","27.21614646911621","27.21614646911621","27.21614646911621","27.1484375","27.1484375","27.1484375","28.36979103088379","28.36979103088379","28.36979103088379","31.19270896911621","31.19270896911621","31.19270896911621","23.72916603088379","23.72916603088379","23.72916603088379","33.32291793823242","33.32291793823242","33.32291793823242","36.34114456176758","36.34114456176758","36.34114456176758","31.32552146911621","31.32552146911621","31.32552146911621","36.70573043823242","36.70573043823242","36.70573043823242"
"24","27.385639190673828","27.385639190673828","27.385639190673828","27.4255313873291","27.4255313873291","27.4255313873291","26.64095687866211","26.64095687866211","26.64095687866211","26.694149017333984","26.694149017333984","26.694149017333984","26.401596069335938","26.401596069335938","26.401596069335938","27.39095687866211","27.39095687866211","27.39095687866211","25.965425491333008","25.965425491333008","25.965425491333008","26.803192138671875","26.803192138671875","26.803192138671875","14.859375","14.859375","14.859375","27.2890625","27.2890625","27.2890625","27.8984375","27.8984375","27.8984375","25.99479103088379","25.99479103088379","25.99479103088379","28.03385353088379","28.03385353088379","28.03385353088379","24.43489646911621","24.43489646911621","24.43489646911621","33.16666793823242","33.16666793823242","33.16666793823242","38.13020706176758","38.13020706176758","38.13020706176758","30.921875","30.921875","30.921875","37.17448043823242","37.17448043823242","37.17448043823242"
"25","27.143617630004883","27.143617630004883","27.143617630004883","27.569149017333984","27.569149017333984","27.569149017333984","26.231382369995117","26.231382369995117","26.231382369995117","26.260639190673828","26.260639190673828","26.260639190673828","25.962766647338867","25.962766647338867","25.962766647338867","26.989360809326172","26.989360809326172","26.989360809326172","25.59308433532715","25.59308433532715","25.59308433532715","26.289894104003906","26.289894104003906","26.289894104003906","14.317708015441895","14.317708015441895","14.317708015441895","22.21875","22.21875","22.21875","27.48697853088379","27.48697853088379","27.48697853088379","25.68489646911621","25.68489646911621","25.68489646911621","25.17447853088379","25.17447853088379","25.17447853088379","24.40104103088379","24.40104103088379","24.40104103088379","32.16145706176758","32.16145706176758","32.16145706176758","39.2421875","39.2421875","39.2421875","31.72135353088379","31.72135353088379","31.72135353088379","36.453125","36.453125","36.453125"
"26","27.071807861328125","27.071807861328125","27.071807861328125","28.220745086669922","28.220745086669922","28.220745086669922","25.93617057800293","25.93617057800293","25.93617057800293","25.965425491333008","25.965425491333008","25.965425491333008","25.667552947998047","25.667552947998047","25.667552947998047","26.694149017333984","26.694149017333984","26.694149017333984","25.441490173339844","25.441490173339844","25.441490173339844","25.994680404663086","25.994680404663086","25.994680404663086","14.018229484558105","14.018229484558105","14.018229484558105","22.40364646911621","22.40364646911621","22.40364646911621","29.33333396911621","29.33333396911621","29.33333396911621","25.11458396911621","25.11458396911621","25.11458396911621","24.75520896911621","24.75520896911621","24.75520896911621","24.47916603088379","24.47916603088379","24.47916603088379","31.6484375","31.6484375","31.6484375","39.74739456176758","39.74739456176758","39.74739456176758","31.1015625","31.1015625","31.1015625","37.65364456176758","37.65364456176758","37.65364456176758"
"27","26.90691566467285","26.90691566467285","26.90691566467285","28.45478630065918","28.45478630065918","28.45478630065918","25.60904312133789","25.60904312133789","25.60904312133789","25.63829803466797","25.63829803466797","25.63829803466797","25.375","25.375","25.375","26.430850982666016","26.430850982666016","26.430850982666016","25.178192138671875","25.178192138671875","25.178192138671875","25.667552947998047","25.667552947998047","25.667552947998047","13.526041984558105","13.526041984558105","13.526041984558105","22.72395896911621","22.72395896911621","22.72395896911621","29.66145896911621","29.66145896911621","29.66145896911621","31.77083396911621","31.77083396911621","31.77083396911621","24.95572853088379","24.95572853088379","24.95572853088379","24.70572853088379","24.70572853088379","24.70572853088379","30.828125","30.828125","30.828125","40.609375","40.609375","40.609375","30.671875","30.671875","30.671875","37.421875","37.421875","37.421875"
"28","27.659574508666992","27.659574508666992","27.659574508666992","28.98404312133789","28.98404312133789","28.98404312133789","25.45478630065918","25.45478630065918","25.45478630065918","25.71808433532715","25.71808433532715","25.71808433532715","25.220745086669922","25.220745086669922","25.220745086669922","26.276596069335938","26.276596069335938","26.276596069335938","25.090425491333008","25.090425491333008","25.090425491333008","25.537233352661133","25.537233352661133","25.537233352661133","13.760416984558105","13.760416984558105","13.760416984558105","21.8515625","21.8515625","21.8515625","29.765625","29.765625","29.765625","30.921875","30.921875","30.921875","23.8984375","23.8984375","23.8984375","23.1328125","23.1328125","23.1328125","29.96614646911621","29.96614646911621","29.96614646911621","39.84114456176758","39.84114456176758","39.84114456176758","29.65104103088379","29.65104103088379","29.65104103088379","38.5859375","38.5859375","38.5859375"
"29","27.417552947998047","27.417552947998047","27.417552947998047","29.82978630065918","29.82978630065918","29.82978630065918","25.055850982666016","25.055850982666016","25.055850982666016","25.35904312133789","25.35904312133789","25.35904312133789","24.760639190673828","24.760639190673828","24.760639190673828","25.976064682006836","25.976064682006836","25.976064682006836","24.659574508666992","24.659574508666992","24.659574508666992","25.130319595336914","25.130319595336914","25.130319595336914","14.333333015441895","14.333333015441895","14.333333015441895","21.90104103088379","21.90104103088379","21.90104103088379","30.94791603088379","30.94791603088379","30.94791603088379","28.96614646911621","28.96614646911621","28.96614646911621","23.78125","23.78125","23.78125","20.57552146911621","20.57552146911621","20.57552146911621","28.546875","28.546875","28.546875","39.40885543823242","39.40885543823242","39.40885543823242","27.88541603088379","27.88541603088379","27.88541603088379","37.82291793823242","37.82291793823242","37.82291793823242"
"30","27.63829803466797","27.63829803466797","27.63829803466797","30.321807861328125","30.321807861328125","30.321807861328125","24.76329803466797","24.76329803466797","24.76329803466797","25.20212745666504","25.20212745666504","25.20212745666504","24.46808433532715","24.46808433532715","24.46808433532715","25.720745086669922","25.720745086669922","25.720745086669922","24.337766647338867","24.337766647338867","24.337766647338867","24.837766647338867","24.837766647338867","24.837766647338867","13.807291984558105","13.807291984558105","13.807291984558105","22.15364646911621","22.15364646911621","22.15364646911621","31.7734375","31.7734375","31.7734375","30.09895896911621","30.09895896911621","30.09895896911621","26.29947853088379","26.29947853088379","26.29947853088379","19.2890625","19.2890625","19.2890625","27.7734375","27.7734375","27.7734375","41.71875","41.71875","41.71875","26.53125","26.53125","26.53125","39.13801956176758","39.13801956176758","39.13801956176758"
"31","28.539894104003906","28.539894104003906","28.539894104003906","30.885639190673828","30.885639190673828","30.885639190673828","24.351064682006836","24.351064682006836","24.351064682006836","24.82712745666504","24.82712745666504","24.82712745666504","24.07978630065918","24.07978630065918","24.07978630065918","25.404254913330078","25.404254913330078","25.404254913330078","24.130319595336914","24.130319595336914","24.130319595336914","24.4255313873291","24.4255313873291","24.4255313873291","13.643229484558105","13.643229484558105","13.643229484558105","22.1796875","22.1796875","22.1796875","33.02604293823242","33.02604293823242","33.02604293823242","30.02864646911621","30.02864646911621","30.02864646911621","26.765625","26.765625","26.765625","16.72135353088379","16.72135353088379","16.72135353088379","27.11197853088379","27.11197853088379","27.11197853088379","43.10416793823242","43.10416793823242","43.10416793823242","26.03645896911621","26.03645896911621","26.03645896911621","40.078125","40.078125","40.078125"
"32","29.239360809326172","29.239360809326172","29.239360809326172","31.476064682006836","31.476064682006836","31.476064682006836","24.29521369934082","24.29521369934082","24.29521369934082","24.92021369934082","24.92021369934082","24.92021369934082","23.933509826660156","23.933509826660156","23.933509826660156","25.792552947998047","25.792552947998047","25.792552947998047","23.867021560668945","23.867021560668945","23.867021560668945","24.279254913330078","24.279254913330078","24.279254913330078","14.109375","14.109375","14.109375","26.3984375","26.3984375","26.3984375","33.953125","33.953125","33.953125","29.6640625","29.6640625","29.6640625","21.0859375","21.0859375","21.0859375","19.84895896911621","19.84895896911621","19.84895896911621","26.5234375","26.5234375","26.5234375","45.3828125","45.3828125","45.3828125","26.63541603088379","26.63541603088379","26.63541603088379","40.48958206176758","40.48958206176758","40.48958206176758"
"33","29.45478630065918","29.45478630065918","29.45478630065918","31.840425491333008","31.840425491333008","31.840425491333008","24.0505313873291","24.0505313873291","24.0505313873291","24.821807861328125","24.821807861328125","24.821807861328125","23.68617057800293","23.68617057800293","23.68617057800293","26.303192138671875","26.303192138671875","26.303192138671875","23.542552947998047","23.542552947998047","23.542552947998047","23.98670196533203","23.98670196533203","23.98670196533203","14.291666984558105","14.291666984558105","14.291666984558105","26.82291603088379","26.82291603088379","26.82291603088379","35.36198043823242","35.36198043823242","35.36198043823242","30.2109375","30.2109375","30.2109375","17.73958396911621","17.73958396911621","17.73958396911621","18.87760353088379","18.87760353088379","18.87760353088379","24.55729103088379","24.55729103088379","24.55729103088379","44.4453125","44.4453125","44.4453125","25.55208396911621","25.55208396911621","25.55208396911621","40.24479293823242","40.24479293823242","40.24479293823242"
"34","30.35904312133789","30.35904312133789","30.35904312133789","31.93882942199707","31.93882942199707","31.93882942199707","23.542552947998047","23.542552947998047","23.542552947998047","24.523935317993164","24.523935317993164","24.523935317993164","23.162233352661133","23.162233352661133","23.162233352661133","25.819149017333984","25.819149017333984","25.819149017333984","23.12765884399414","23.12765884399414","23.12765884399414","23.473403930664062","23.473403930664062","23.473403930664062","13.921875","13.921875","13.921875","28.30729103088379","28.30729103088379","28.30729103088379","32.95833206176758","32.95833206176758","32.95833206176758","36.5234375","36.5234375","36.5234375","17.40104103088379","17.40104103088379","17.40104103088379","18.27604103088379","18.27604103088379","18.27604103088379","23.3046875","23.3046875","23.3046875","47.67708206176758","47.67708206176758","47.67708206176758","24.47916603088379","24.47916603088379","24.47916603088379","41.82291793823242","41.82291793823242","41.82291793823242"
"35","30.534574508666992","30.534574508666992","30.534574508666992","32.00265884399414","32.00265884399414","32.00265884399414","23.273935317993164","23.273935317993164","23.273935317993164","24.32712745666504","24.32712745666504","24.32712745666504","22.880319595336914","22.880319595336914","22.880319595336914","25.56117057800293","25.56117057800293","25.56117057800293","22.864360809326172","22.864360809326172","22.864360809326172","23.226064682006836","23.226064682006836","23.226064682006836","13.578125","13.578125","13.578125","36.82291793823242","36.82291793823242","36.82291793823242","34.7109375","34.7109375","34.7109375","35.36458206176758","35.36458206176758","35.36458206176758","16.0234375","16.0234375","16.0234375","17.6171875","17.6171875","17.6171875","22.12760353088379","22.12760353088379","22.12760353088379","46.58854293823242","46.58854293823242","46.58854293823242","23.49479103088379","23.49479103088379","23.49479103088379","40.2421875","40.2421875","40.2421875"
"36","31.808509826660156","31.808509826660156","31.808509826660156","33.25798034667969","33.25798034667969","33.25798034667969","23.18882942199707","23.18882942199707","23.18882942199707","24.303192138671875","24.303192138671875","24.303192138671875","22.773935317993164","22.773935317993164","22.773935317993164","25.654254913330078","25.654254913330078","25.654254913330078","22.614360809326172","22.614360809326172","22.614360809326172","23.12234115600586","23.12234115600586","23.12234115600586","13.3125","13.3125","13.3125","39.84635543823242","39.84635543823242","39.84635543823242","35.5859375","35.5859375","35.5859375","48.46354293823242","48.46354293823242","48.46354293823242","14.997395515441895","14.997395515441895","14.997395515441895","16.63802146911621","16.63802146911621","16.63802146911621","23.38802146911621","23.38802146911621","23.38802146911621","49.34375","49.34375","49.34375","23.0234375","23.0234375","23.0234375","42.859375","42.859375","42.859375"
"37","31.960105895996094","31.960105895996094","31.960105895996094","33.37765884399414","33.37765884399414","33.37765884399414","22.86170196533203","22.86170196533203","22.86170196533203","24.164894104003906","24.164894104003906","24.164894104003906","22.523935317993164","22.523935317993164","22.523935317993164","25.518617630004883","25.518617630004883","25.518617630004883","22.25","22.25","22.25","22.744680404663086","22.744680404663086","22.744680404663086","13.854166984558105","13.854166984558105","13.854166984558105","45.70833206176758","45.70833206176758","45.70833206176758","35.6015625","35.6015625","35.6015625","52.1015625","52.1015625","52.1015625","14.408854484558105","14.408854484558105","14.408854484558105","16.7109375","16.7109375","16.7109375","22.10677146911621","22.10677146911621","22.10677146911621","49.08854293823242","49.08854293823242","49.08854293823242","23.09895896911621","23.09895896911621","23.09895896911621","41.23698043823242","41.23698043823242","41.23698043823242"
"38","33.98936080932617","33.98936080932617","33.98936080932617","34.50265884399414","34.50265884399414","34.50265884399414","22.619680404663086","22.619680404663086","22.619680404663086","24.06382942199707","24.06382942199707","24.06382942199707","22.273935317993164","22.273935317993164","22.273935317993164","25.62765884399414","25.62765884399414","25.62765884399414","22.11170196533203","22.11170196533203","22.11170196533203","22.8005313873291","22.8005313873291","22.8005313873291","14.296875","14.296875","14.296875","49.54948043823242","49.54948043823242","49.54948043823242","34.08854293823242","34.08854293823242","34.08854293823242","52.92708206176758","52.92708206176758","52.92708206176758","14.630208015441895","14.630208015441895","14.630208015441895","15.614583015441895","15.614583015441895","15.614583015441895","21.41145896911621","21.41145896911621","21.41145896911621","53.53385543823242","53.53385543823242","53.53385543823242","23.90364646911621","23.90364646911621","23.90364646911621","43.52604293823242","43.52604293823242","43.52604293823242"
"39","35.65691375732422","35.65691375732422","35.65691375732422","35.821807861328125","35.821807861328125","35.821807861328125","22.305850982666016","22.305850982666016","22.305850982666016","23.840425491333008","23.840425491333008","23.840425491333008","22.037233352661133","22.037233352661133","22.037233352661133","26.23404312133789","26.23404312133789","26.23404312133789","21.840425491333008","21.840425491333008","21.840425491333008","22.603723526000977","22.603723526000977","22.603723526000977","14.395833015441895","14.395833015441895","14.395833015441895","53.05989456176758","53.05989456176758","53.05989456176758","33.67708206176758","33.67708206176758","33.67708206176758","55.76041793823242","55.76041793823242","55.76041793823242","14.3359375","14.3359375","14.3359375","15.294270515441895","15.294270515441895","15.294270515441895","21.59114646911621","21.59114646911621","21.59114646911621","57.4296875","57.4296875","57.4296875","23.56770896911621","23.56770896911621","23.56770896911621","44.42708206176758","44.42708206176758","44.42708206176758"
