"Step","CartPole_siglip-base-patch16-224k_contrastive_20240426_194149 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_194149 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_194149 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240426_193951 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_193951 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_193951 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_193614 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_193614 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_193614 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240426_193423 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240426_193423 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240426_193423 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240426_193211 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240426_193211 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240426_193211 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_192935 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_192935 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_192935 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240426_192417 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_192417 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_192417 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240426_160730 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_160730 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_160730 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_gt_rew_mean__MAX"
"20","27.087766647338867","27.087766647338867","27.087766647338867","26.99734115600586","26.99734115600586","26.99734115600586","27.840425491333008","27.840425491333008","27.840425491333008","27.587766647338867","27.587766647338867","27.587766647338867","36.26063919067383","36.26063919067383","36.26063919067383","30.279254913330078","30.279254913330078","30.279254913330078","35.63298034667969","35.63298034667969","35.63298034667969","35.0638313293457","35.0638313293457","35.0638313293457","27.51595687866211","27.51595687866211","27.51595687866211","34.125","34.125","34.125","31.398935317993164","31.398935317993164","31.398935317993164","27.571807861328125","27.571807861328125","27.571807861328125","27.428192138671875","27.428192138671875","27.428192138671875","33.30729293823242","33.30729293823242","33.30729293823242"
"21","26.53191566467285","26.53191566467285","26.53191566467285","26.412233352661133","26.412233352661133","26.412233352661133","27.398935317993164","27.398935317993164","27.398935317993164","27.07978630065918","27.07978630065918","27.07978630065918","37.77659606933594","37.77659606933594","37.77659606933594","30.292552947998047","30.292552947998047","30.292552947998047","37.22074508666992","37.22074508666992","37.22074508666992","36.13031768798828","36.13031768798828","36.13031768798828","27.292552947998047","27.292552947998047","27.292552947998047","34.16755294799805","34.16755294799805","34.16755294799805","31.308509826660156","31.308509826660156","31.308509826660156","27.23670196533203","27.23670196533203","27.23670196533203","27.0505313873291","27.0505313873291","27.0505313873291","32.17708206176758","32.17708206176758","32.17708206176758"
"22","26.364360809326172","26.364360809326172","26.364360809326172","26.1994686126709","26.1994686126709","26.1994686126709","27.132978439331055","27.132978439331055","27.132978439331055","26.87234115600586","26.87234115600586","26.87234115600586","38.4760627746582","38.4760627746582","38.4760627746582","30.087766647338867","30.087766647338867","30.087766647338867","37.48404312133789","37.48404312133789","37.48404312133789","36.037235260009766","36.037235260009766","36.037235260009766","27.25265884399414","27.25265884399414","27.25265884399414","34.67021179199219","34.67021179199219","34.67021179199219","31.26329803466797","31.26329803466797","31.26329803466797","27.058509826660156","27.058509826660156","27.058509826660156","26.92287254333496","26.92287254333496","26.92287254333496","30.86197853088379","30.86197853088379","30.86197853088379"
"23","26.321807861328125","26.321807861328125","26.321807861328125","26.194149017333984","26.194149017333984","26.194149017333984","27.042552947998047","27.042552947998047","27.042552947998047","27.31117057800293","27.31117057800293","27.31117057800293","39.22074508666992","39.22074508666992","39.22074508666992","29.60904312133789","29.60904312133789","29.60904312133789","38.52659606933594","38.52659606933594","38.52659606933594","36.9760627746582","36.9760627746582","36.9760627746582","27.287233352661133","27.287233352661133","27.287233352661133","34.425533294677734","34.425533294677734","34.425533294677734","30.82978630065918","30.82978630065918","30.82978630065918","26.93882942199707","26.93882942199707","26.93882942199707","26.805850982666016","26.805850982666016","26.805850982666016","29.2578125","29.2578125","29.2578125"
"24","26.04787254333496","26.04787254333496","26.04787254333496","25.898935317993164","25.898935317993164","25.898935317993164","27.023935317993164","27.023935317993164","27.023935317993164","27.037233352661133","27.037233352661133","27.037233352661133","39.816490173339844","39.816490173339844","39.816490173339844","29.683509826660156","29.683509826660156","29.683509826660156","39.02925491333008","39.02925491333008","39.02925491333008","37.65957260131836","37.65957260131836","37.65957260131836","27.289894104003906","27.289894104003906","27.289894104003906","34.728721618652344","34.728721618652344","34.728721618652344","30.50265884399414","30.50265884399414","30.50265884399414","26.909574508666992","26.909574508666992","26.909574508666992","26.667552947998047","26.667552947998047","26.667552947998047","28.53385353088379","28.53385353088379","28.53385353088379"
"25","25.973403930664062","25.973403930664062","25.973403930664062","25.81382942199707","25.81382942199707","25.81382942199707","26.79521369934082","26.79521369934082","26.79521369934082","27.148935317993164","27.148935317993164","27.148935317993164","39.70212936401367","39.70212936401367","39.70212936401367","29.773935317993164","29.773935317993164","29.773935317993164","39.074466705322266","39.074466705322266","39.074466705322266","37.5239372253418","37.5239372253418","37.5239372253418","26.864360809326172","26.864360809326172","26.864360809326172","35.146278381347656","35.146278381347656","35.146278381347656","30.38829803466797","30.38829803466797","30.38829803466797","26.654254913330078","26.654254913330078","26.654254913330078","26.244680404663086","26.244680404663086","26.244680404663086","26.21614646911621","26.21614646911621","26.21614646911621"
"26","25.803192138671875","25.803192138671875","25.803192138671875","25.56382942199707","25.56382942199707","25.56382942199707","26.667552947998047","26.667552947998047","26.667552947998047","26.944149017333984","26.944149017333984","26.944149017333984","40.7739372253418","40.7739372253418","40.7739372253418","29.901596069335938","29.901596069335938","29.901596069335938","39.72074508666992","39.72074508666992","39.72074508666992","37.800533294677734","37.800533294677734","37.800533294677734","26.81117057800293","26.81117057800293","26.81117057800293","35.75798034667969","35.75798034667969","35.75798034667969","30.5505313873291","30.5505313873291","30.5505313873291","26.5744686126709","26.5744686126709","26.5744686126709","25.9494686126709","25.9494686126709","25.9494686126709","24.83072853088379","24.83072853088379","24.83072853088379"
"27","25.582447052001953","25.582447052001953","25.582447052001953","25.382978439331055","25.382978439331055","25.382978439331055","26.409574508666992","26.409574508666992","26.409574508666992","26.787233352661133","26.787233352661133","26.787233352661133","42.449466705322266","42.449466705322266","42.449466705322266","29.930850982666016","29.930850982666016","29.930850982666016","41.26063919067383","41.26063919067383","41.26063919067383","38.96808624267578","38.96808624267578","38.96808624267578","26.632978439331055","26.632978439331055","26.632978439331055","37.930850982666016","37.930850982666016","37.930850982666016","30.606382369995117","30.606382369995117","30.606382369995117","26.45212745666504","26.45212745666504","26.45212745666504","25.62234115600586","25.62234115600586","25.62234115600586","25.08333396911621","25.08333396911621","25.08333396911621"
"28","25.430850982666016","25.430850982666016","25.430850982666016","25.231382369995117","25.231382369995117","25.231382369995117","26.37234115600586","26.37234115600586","26.37234115600586","26.648935317993164","26.648935317993164","26.648935317993164","43.15159606933594","43.15159606933594","43.15159606933594","29.585105895996094","29.585105895996094","29.585105895996094","41.57978820800781","41.57978820800781","41.57978820800781","38.85638427734375","38.85638427734375","38.85638427734375","26.683509826660156","26.683509826660156","26.683509826660156","39.40159606933594","39.40159606933594","39.40159606933594","30.446807861328125","30.446807861328125","30.446807861328125","26.45478630065918","26.45478630065918","26.45478630065918","25.46808433532715","25.46808433532715","25.46808433532715","22.22135353088379","22.22135353088379","22.22135353088379"
"29","24.978723526000977","24.978723526000977","24.978723526000977","24.779254913330078","24.779254913330078","24.779254913330078","25.976064682006836","25.976064682006836","25.976064682006836","26.207447052001953","26.207447052001953","26.207447052001953","45.00531768798828","45.00531768798828","45.00531768798828","29.412233352661133","29.412233352661133","29.412233352661133","43.53191375732422","43.53191375732422","43.53191375732422","40.4760627746582","40.4760627746582","40.4760627746582","26.39095687866211","26.39095687866211","26.39095687866211","40.178192138671875","40.178192138671875","40.178192138671875","30.555850982666016","30.555850982666016","30.555850982666016","26.066490173339844","26.066490173339844","26.066490173339844","25.058509826660156","25.058509826660156","25.058509826660156","21.48958396911621","21.48958396911621","21.48958396911621"
"30","24.643617630004883","24.643617630004883","24.643617630004883","24.444149017333984","24.444149017333984","24.444149017333984","25.840425491333008","25.840425491333008","25.840425491333008","26.869680404663086","26.869680404663086","26.869680404663086","46.305850982666016","46.305850982666016","46.305850982666016","29.26595687866211","29.26595687866211","29.26595687866211","45.11436080932617","45.11436080932617","45.11436080932617","41.82712936401367","41.82712936401367","41.82712936401367","26.404254913330078","26.404254913330078","26.404254913330078","40.95744705200195","40.95744705200195","40.95744705200195","30.382978439331055","30.382978439331055","30.382978439331055","25.965425491333008","25.965425491333008","25.965425491333008","24.76595687866211","24.76595687866211","24.76595687866211","19.90625","19.90625","19.90625"
"31","24.37765884399414","24.37765884399414","24.37765884399414","24.178192138671875","24.178192138671875","24.178192138671875","25.603723526000977","25.603723526000977","25.603723526000977","27.095745086669922","27.095745086669922","27.095745086669922","48.819149017333984","48.819149017333984","48.819149017333984","29.164894104003906","29.164894104003906","29.164894104003906","46.946807861328125","46.946807861328125","46.946807861328125","42.86701965332031","42.86701965332031","42.86701965332031","26.18882942199707","26.18882942199707","26.18882942199707","42.90159606933594","42.90159606933594","42.90159606933594","30.07978630065918","30.07978630065918","30.07978630065918","25.73404312133789","25.73404312133789","25.73404312133789","24.353723526000977","24.353723526000977","24.353723526000977","20.36979103088379","20.36979103088379","20.36979103088379"
"32","24.521276473999023","24.521276473999023","24.521276473999023","24.037233352661133","24.037233352661133","24.037233352661133","25.337766647338867","25.337766647338867","25.337766647338867","27.79787254333496","27.79787254333496","27.79787254333496","49.83244705200195","49.83244705200195","49.83244705200195","29.039894104003906","29.039894104003906","29.039894104003906","47.49201965332031","47.49201965332031","47.49201965332031","43.82978820800781","43.82978820800781","43.82978820800781","26.34308433532715","26.34308433532715","26.34308433532715","44.09042739868164","44.09042739868164","44.09042739868164","29.912233352661133","29.912233352661133","29.912233352661133","25.792552947998047","25.792552947998047","25.792552947998047","24.260639190673828","24.260639190673828","24.260639190673828","16.81770896911621","16.81770896911621","16.81770896911621"
"33","24.521276473999023","24.521276473999023","24.521276473999023","23.853723526000977","23.853723526000977","23.853723526000977","25.021276473999023","25.021276473999023","25.021276473999023","28.082447052001953","28.082447052001953","28.082447052001953","51.433509826660156","51.433509826660156","51.433509826660156","28.85904312133789","28.85904312133789","28.85904312133789","48.34574508666992","48.34574508666992","48.34574508666992","44.949466705322266","44.949466705322266","44.949466705322266","26.10904312133789","26.10904312133789","26.10904312133789","44.61701965332031","44.61701965332031","44.61701965332031","29.851064682006836","29.851064682006836","29.851064682006836","25.68882942199707","25.68882942199707","25.68882942199707","24.042552947998047","24.042552947998047","24.042552947998047","16.43489646911621","16.43489646911621","16.43489646911621"
"34","23.904254913330078","23.904254913330078","23.904254913330078","23.23670196533203","23.23670196533203","23.23670196533203","24.49734115600586","24.49734115600586","24.49734115600586","29.25265884399414","29.25265884399414","29.25265884399414","52.38031768798828","52.38031768798828","52.38031768798828","28.603723526000977","28.603723526000977","28.603723526000977","48.98936080932617","48.98936080932617","48.98936080932617","46.12765884399414","46.12765884399414","46.12765884399414","25.8244686126709","25.8244686126709","25.8244686126709","46.199466705322266","46.199466705322266","46.199466705322266","29.470745086669922","29.470745086669922","29.470745086669922","25.289894104003906","25.289894104003906","25.289894104003906","23.521276473999023","23.521276473999023","23.521276473999023","16.30729103088379","16.30729103088379","16.30729103088379"
"35","23.82978630065918","23.82978630065918","23.82978630065918","23.505319595336914","23.505319595336914","23.505319595336914","24.191490173339844","24.191490173339844","24.191490173339844","29.667552947998047","29.667552947998047","29.667552947998047","54.412235260009766","54.412235260009766","54.412235260009766","28.43617057800293","28.43617057800293","28.43617057800293","49.821807861328125","49.821807861328125","49.821807861328125","46.960105895996094","46.960105895996094","46.960105895996094","25.75265884399414","25.75265884399414","25.75265884399414","46.11701965332031","46.11701965332031","46.11701965332031","29.31382942199707","29.31382942199707","29.31382942199707","25.143617630004883","25.143617630004883","25.143617630004883","23.289894104003906","23.289894104003906","23.289894104003906","15.705729484558105","15.705729484558105","15.705729484558105"
"36","23.875","23.875","23.875","23.56382942199707","23.56382942199707","23.56382942199707","24.207447052001953","24.207447052001953","24.207447052001953","29.76595687866211","29.76595687866211","29.76595687866211","55.29521179199219","55.29521179199219","55.29521179199219","28.135639190673828","28.135639190673828","28.135639190673828","50.303192138671875","50.303192138671875","50.303192138671875","47.51861572265625","47.51861572265625","47.51861572265625","25.56117057800293","25.56117057800293","25.56117057800293","46.0611686706543","46.0611686706543","46.0611686706543","28.9494686126709","28.9494686126709","28.9494686126709","24.976064682006836","24.976064682006836","24.976064682006836","23.10904312133789","23.10904312133789","23.10904312133789","18.2109375","18.2109375","18.2109375"
"37","24.3005313873291","24.3005313873291","24.3005313873291","23.31117057800293","23.31117057800293","23.31117057800293","23.957447052001953","23.957447052001953","23.957447052001953","30.57712745666504","30.57712745666504","30.57712745666504","56.13031768798828","56.13031768798828","56.13031768798828","27.978723526000977","27.978723526000977","27.978723526000977","50.944149017333984","50.944149017333984","50.944149017333984","48.29521179199219","48.29521179199219","48.29521179199219","26.135639190673828","26.135639190673828","26.135639190673828","46.569149017333984","46.569149017333984","46.569149017333984","28.994680404663086","28.994680404663086","28.994680404663086","24.587766647338867","24.587766647338867","24.587766647338867","22.840425491333008","22.840425491333008","22.840425491333008","18.20833396911621","18.20833396911621","18.20833396911621"
"38","24.07712745666504","24.07712745666504","24.07712745666504","23.03191566467285","23.03191566467285","23.03191566467285","23.768617630004883","23.768617630004883","23.768617630004883","31.840425491333008","31.840425491333008","31.840425491333008","58.20478820800781","58.20478820800781","58.20478820800781","27.784574508666992","27.784574508666992","27.784574508666992","52.58244705200195","52.58244705200195","52.58244705200195","49.42287063598633","49.42287063598633","49.42287063598633","25.885639190673828","25.885639190673828","25.885639190673828","48.12765884399414","48.12765884399414","48.12765884399414","28.914894104003906","28.914894104003906","28.914894104003906","24.335105895996094","24.335105895996094","24.335105895996094","22.598403930664062","22.598403930664062","22.598403930664062","20.5625","20.5625","20.5625"
"39","25.507978439331055","25.507978439331055","25.507978439331055","22.994680404663086","22.994680404663086","22.994680404663086","23.46808433532715","23.46808433532715","23.46808433532715","32.67287063598633","32.67287063598633","32.67287063598633","59.35904312133789","59.35904312133789","59.35904312133789","27.53191566467285","27.53191566467285","27.53191566467285","53.59308624267578","53.59308624267578","53.59308624267578","50.73670196533203","50.73670196533203","50.73670196533203","25.75","25.75","25.75","50.01861572265625","50.01861572265625","50.01861572265625","28.667552947998047","28.667552947998047","28.667552947998047","24.0744686126709","24.0744686126709","24.0744686126709","22.215425491333008","22.215425491333008","22.215425491333008","19.2578125","19.2578125","19.2578125"
"40","25.42287254333496","25.42287254333496","25.42287254333496","22.603723526000977","22.603723526000977","22.603723526000977","23.183509826660156","23.183509826660156","23.183509826660156","34.196807861328125","34.196807861328125","34.196807861328125","59.47074508666992","59.47074508666992","59.47074508666992","27.417552947998047","27.417552947998047","27.417552947998047","54.32712936401367","54.32712936401367","54.32712936401367","51.45212936401367","51.45212936401367","51.45212936401367","25.587766647338867","25.587766647338867","25.587766647338867","51.63298034667969","51.63298034667969","51.63298034667969","28.321807861328125","28.321807861328125","28.321807861328125","23.81117057800293","23.81117057800293","23.81117057800293","21.95212745666504","21.95212745666504","21.95212745666504","19.99739646911621","19.99739646911621","19.99739646911621"
"41","26.12234115600586","26.12234115600586","26.12234115600586","23.555850982666016","23.555850982666016","23.555850982666016","23.058509826660156","23.058509826660156","23.058509826660156","35.319149017333984","35.319149017333984","35.319149017333984","61.70744705200195","61.70744705200195","61.70744705200195","27.40691566467285","27.40691566467285","27.40691566467285","56.23936080932617","56.23936080932617","56.23936080932617","53.49468231201172","53.49468231201172","53.49468231201172","25.787233352661133","25.787233352661133","25.787233352661133","52.89095687866211","52.89095687866211","52.89095687866211","28.62765884399414","28.62765884399414","28.62765884399414","23.57978630065918","23.57978630065918","23.57978630065918","21.739360809326172","21.739360809326172","21.739360809326172","18.22395896911621","18.22395896911621","18.22395896911621"
"42","27.646276473999023","27.646276473999023","27.646276473999023","23.11170196533203","23.11170196533203","23.11170196533203","22.571807861328125","22.571807861328125","22.571807861328125","36.71808624267578","36.71808624267578","36.71808624267578","63.79255294799805","63.79255294799805","63.79255294799805","28.12765884399414","28.12765884399414","28.12765884399414","58.11436080932617","58.11436080932617","58.11436080932617","55.6888313293457","55.6888313293457","55.6888313293457","26.476064682006836","26.476064682006836","26.476064682006836","53.09840393066406","53.09840393066406","53.09840393066406","29.194149017333984","29.194149017333984","29.194149017333984","23.106382369995117","23.106382369995117","23.106382369995117","21.098403930664062","21.098403930664062","21.098403930664062","19.38020896911621","19.38020896911621","19.38020896911621"
"43","28.12234115600586","28.12234115600586","28.12234115600586","22.856382369995117","22.856382369995117","22.856382369995117","22.212766647338867","22.212766647338867","22.212766647338867","37.178192138671875","37.178192138671875","37.178192138671875","66.69947052001953","66.69947052001953","66.69947052001953","27.79787254333496","27.79787254333496","27.79787254333496","59.09574508666992","59.09574508666992","59.09574508666992","57.09308624267578","57.09308624267578","57.09308624267578","28.007978439331055","28.007978439331055","28.007978439331055","53.28457260131836","53.28457260131836","53.28457260131836","28.965425491333008","28.965425491333008","28.965425491333008","22.869680404663086","22.869680404663086","22.869680404663086","20.70212745666504","20.70212745666504","20.70212745666504","18.0546875","18.0546875","18.0546875"
"44","28.207447052001953","28.207447052001953","28.207447052001953","22.816490173339844","22.816490173339844","22.816490173339844","21.917552947998047","21.917552947998047","21.917552947998047","37.61968231201172","37.61968231201172","37.61968231201172","69.35638427734375","69.35638427734375","69.35638427734375","27.521276473999023","27.521276473999023","27.521276473999023","60.0239372253418","60.0239372253418","60.0239372253418","57.6888313293457","57.6888313293457","57.6888313293457","29.523935317993164","29.523935317993164","29.523935317993164","55.771278381347656","55.771278381347656","55.771278381347656","29.20212745666504","29.20212745666504","29.20212745666504","22.43882942199707","22.43882942199707","22.43882942199707","20.255319595336914","20.255319595336914","20.255319595336914","17.96875","17.96875","17.96875"
"45","29.510639190673828","29.510639190673828","29.510639190673828","23.88829803466797","23.88829803466797","23.88829803466797","21.85904312133789","21.85904312133789","21.85904312133789","38.86170196533203","38.86170196533203","38.86170196533203","71.44149017333984","71.44149017333984","71.44149017333984","27.65691566467285","27.65691566467285","27.65691566467285","62.21542739868164","62.21542739868164","62.21542739868164","60.03191375732422","60.03191375732422","60.03191375732422","30.180850982666016","30.180850982666016","30.180850982666016","57.25","57.25","57.25","28.989360809326172","28.989360809326172","28.989360809326172","22.260639190673828","22.260639190673828","22.260639190673828","20.066490173339844","20.066490173339844","20.066490173339844","18.02864646911621","18.02864646911621","18.02864646911621"
"46","30.558509826660156","30.558509826660156","30.558509826660156","25.03191566467285","25.03191566467285","25.03191566467285","21.49734115600586","21.49734115600586","21.49734115600586","39.662235260009766","39.662235260009766","39.662235260009766","72.72872161865234","72.72872161865234","72.72872161865234","27.32712745666504","27.32712745666504","27.32712745666504","63.12234115600586","63.12234115600586","63.12234115600586","61.212764739990234","61.212764739990234","61.212764739990234","30.84308433532715","30.84308433532715","30.84308433532715","58.15957260131836","58.15957260131836","58.15957260131836","29.35904312133789","29.35904312133789","29.35904312133789","21.96808433532715","21.96808433532715","21.96808433532715","19.856382369995117","19.856382369995117","19.856382369995117","17.34114646911621","17.34114646911621","17.34114646911621"
"47","32.896278381347656","32.896278381347656","32.896278381347656","27.15691566467285","27.15691566467285","27.15691566467285","20.742021560668945","20.742021560668945","20.742021560668945","41.425533294677734","41.425533294677734","41.425533294677734","74.4148941040039","74.4148941040039","74.4148941040039","28.026596069335938","28.026596069335938","28.026596069335938","63.8111686706543","63.8111686706543","63.8111686706543","61.70478820800781","61.70478820800781","61.70478820800781","30.62765884399414","30.62765884399414","30.62765884399414","58.76063919067383","58.76063919067383","58.76063919067383","29.476064682006836","29.476064682006836","29.476064682006836","21.159574508666992","21.159574508666992","21.159574508666992","18.92287254333496","18.92287254333496","18.92287254333496","16.90364646911621","16.90364646911621","16.90364646911621"
"48","34.84574508666992","34.84574508666992","34.84574508666992","28.45212745666504","28.45212745666504","28.45212745666504","20.87234115600586","20.87234115600586","20.87234115600586","43.335105895996094","43.335105895996094","43.335105895996094","76.10106658935547","76.10106658935547","76.10106658935547","27.82712745666504","27.82712745666504","27.82712745666504","64.51063537597656","64.51063537597656","64.51063537597656","63.29255294799805","63.29255294799805","63.29255294799805","31.444149017333984","31.444149017333984","31.444149017333984","59.978721618652344","59.978721618652344","59.978721618652344","29.385639190673828","29.385639190673828","29.385639190673828","21.154254913330078","21.154254913330078","21.154254913330078","18.529254913330078","18.529254913330078","18.529254913330078","14.283854484558105","14.283854484558105","14.283854484558105"
