"Step","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_clip_rew_mean","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_clip_rew_mean__MIN","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_clip_rew_mean__MAX","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean__MAX","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean__MAX","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean__MAX","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_clip_rew_mean","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_clip_rew_mean__MIN","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_clip_rew_mean__MAX","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_clip_rew_mean","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_clip_rew_mean__MIN","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_clip_rew_mean__MAX","CartPole_openai_contrastive_20240424_231510 - rollout/ep_clip_rew_mean","CartPole_openai_contrastive_20240424_231510 - rollout/ep_clip_rew_mean__MIN","CartPole_openai_contrastive_20240424_231510 - rollout/ep_clip_rew_mean__MAX","CartPole_openai_goal_baseline_reg_20240424_230952 - rollout/ep_clip_rew_mean","CartPole_openai_goal_baseline_reg_20240424_230952 - rollout/ep_clip_rew_mean__MIN","CartPole_openai_goal_baseline_reg_20240424_230952 - rollout/ep_clip_rew_mean__MAX","CartPole_openai_cosine_20240424_201844 - rollout/ep_clip_rew_mean","CartPole_openai_cosine_20240424_201844 - rollout/ep_clip_rew_mean__MIN","CartPole_openai_cosine_20240424_201844 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_clip_rew_mean","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPRN_cosine_20240423_122847 - rollout/ep_clip_rew_mean","CartPole_CLIPRN_cosine_20240423_122847 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPRN_cosine_20240423_122847 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPRN_contrastive_20240423_083830 - rollout/ep_clip_rew_mean","CartPole_CLIPRN_contrastive_20240423_083830 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPRN_contrastive_20240423_083830 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPRN_goal_baseline_reg_20240422_233319 - rollout/ep_clip_rew_mean","CartPole_CLIPRN_goal_baseline_reg_20240422_233319 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPRN_goal_baseline_reg_20240422_233319 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_clip_rew_mean","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_clip_rew_mean","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_clip_rew_mean__MAX","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean__MIN","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean__MAX","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean__MIN","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean__MAX"
"20","-8.151369094848633","-8.151369094848633","-8.151369094848633","-6.4332098960876465","-6.4332098960876465","-6.4332098960876465","188.787109375","188.787109375","188.787109375","48.929718017578125","48.929718017578125","48.929718017578125","187.66249084472656","187.66249084472656","187.66249084472656","62.56894302368164","62.56894302368164","62.56894302368164","36.13082504272461","36.13082504272461","36.13082504272461","189.8234405517578","189.8234405517578","189.8234405517578","83.78089904785156","83.78089904785156","83.78089904785156","38.66413497924805","38.66413497924805","38.66413497924805","84.7632064819336","84.7632064819336","84.7632064819336","42.63272476196289","42.63272476196289","42.63272476196289","36.253135681152344","36.253135681152344","36.253135681152344","189.83619689941406","189.83619689941406","189.83619689941406","187.89828491210938","187.89828491210938","187.89828491210938","62.863609313964844","62.863609313964844","62.863609313964844","188.8289794921875","188.8289794921875","188.8289794921875","49.67005920410156","49.67005920410156","49.67005920410156"
"21","-8.192548751831055","-8.192548751831055","-8.192548751831055","-6.449131965637207","-6.449131965637207","-6.449131965637207","188.78408813476562","188.78408813476562","188.78408813476562","48.88099670410156","48.88099670410156","48.88099670410156","187.6443634033203","187.6443634033203","187.6443634033203","62.56106185913086","62.56106185913086","62.56106185913086","36.14161682128906","36.14161682128906","36.14161682128906","189.82493591308594","189.82493591308594","189.82493591308594","83.65904998779297","83.65904998779297","83.65904998779297","38.807254791259766","38.807254791259766","38.807254791259766","84.75546264648438","84.75546264648438","84.75546264648438","42.59199142456055","42.59199142456055","42.59199142456055","36.167945861816406","36.167945861816406","36.167945861816406","189.8355255126953","189.8355255126953","189.8355255126953","187.9281463623047","187.9281463623047","187.9281463623047","62.934532165527344","62.934532165527344","62.934532165527344","188.82675170898438","188.82675170898438","188.82675170898438","49.74968338012695","49.74968338012695","49.74968338012695"
"22","-8.185234069824219","-8.185234069824219","-8.185234069824219","-6.454758167266846","-6.454758167266846","-6.454758167266846","188.78173828125","188.78173828125","188.78173828125","48.86293029785156","48.86293029785156","48.86293029785156","187.63597106933594","187.63597106933594","187.63597106933594","62.58429718017578","62.58429718017578","62.58429718017578","36.14972686767578","36.14972686767578","36.14972686767578","189.82394409179688","189.82394409179688","189.82394409179688","83.60189056396484","83.60189056396484","83.60189056396484","38.43346405029297","38.43346405029297","38.43346405029297","84.7371597290039","84.7371597290039","84.7371597290039","42.63410949707031","42.63410949707031","42.63410949707031","36.17434310913086","36.17434310913086","36.17434310913086","189.84657287597656","189.84657287597656","189.84657287597656","187.89425659179688","187.89425659179688","187.89425659179688","63.05569839477539","63.05569839477539","63.05569839477539","188.82408142089844","188.82408142089844","188.82408142089844","49.74745178222656","49.74745178222656","49.74745178222656"
"23","-8.176728248596191","-8.176728248596191","-8.176728248596191","-6.448625087738037","-6.448625087738037","-6.448625087738037","188.78062438964844","188.78062438964844","188.78062438964844","48.818050384521484","48.818050384521484","48.818050384521484","187.63095092773438","187.63095092773438","187.63095092773438","62.5153694152832","62.5153694152832","62.5153694152832","36.14955520629883","36.14955520629883","36.14955520629883","189.8203887939453","189.8203887939453","189.8203887939453","83.71574401855469","83.71574401855469","83.71574401855469","38.36971664428711","38.36971664428711","38.36971664428711","84.73320770263672","84.73320770263672","84.73320770263672","42.61582565307617","42.61582565307617","42.61582565307617","36.17481994628906","36.17481994628906","36.17481994628906","189.83827209472656","189.83827209472656","189.83827209472656","187.86810302734375","187.86810302734375","187.86810302734375","63.1188850402832","63.1188850402832","63.1188850402832","188.8253631591797","188.8253631591797","188.8253631591797","49.80223846435547","49.80223846435547","49.80223846435547"
"24","-8.20581340789795","-8.20581340789795","-8.20581340789795","-6.447418212890625","-6.447418212890625","-6.447418212890625","188.78004455566406","188.78004455566406","188.78004455566406","48.798397064208984","48.798397064208984","48.798397064208984","187.61358642578125","187.61358642578125","187.61358642578125","62.486656188964844","62.486656188964844","62.486656188964844","36.148983001708984","36.148983001708984","36.148983001708984","189.81716918945312","189.81716918945312","189.81716918945312","83.75113677978516","83.75113677978516","83.75113677978516","38.40998458862305","38.40998458862305","38.40998458862305","84.92461395263672","84.92461395263672","84.92461395263672","42.54576873779297","42.54576873779297","42.54576873779297","36.268516540527344","36.268516540527344","36.268516540527344","189.8281707763672","189.8281707763672","189.8281707763672","187.87744140625","187.87744140625","187.87744140625","63.29686737060547","63.29686737060547","63.29686737060547","188.82521057128906","188.82521057128906","188.82521057128906","49.87812805175781","49.87812805175781","49.87812805175781"
"25","-8.214578628540039","-8.214578628540039","-8.214578628540039","-6.433372497558594","-6.433372497558594","-6.433372497558594","188.77842712402344","188.77842712402344","188.77842712402344","48.76353454589844","48.76353454589844","48.76353454589844","187.595947265625","187.595947265625","187.595947265625","62.42518997192383","62.42518997192383","62.42518997192383","36.146636962890625","36.146636962890625","36.146636962890625","189.8198699951172","189.8198699951172","189.8198699951172","83.60270690917969","83.60270690917969","83.60270690917969","38.19345474243164","38.19345474243164","38.19345474243164","84.94817352294922","84.94817352294922","84.94817352294922","42.57299041748047","42.57299041748047","42.57299041748047","36.35877227783203","36.35877227783203","36.35877227783203","189.8309326171875","189.8309326171875","189.8309326171875","187.87342834472656","187.87342834472656","187.87342834472656","63.40517044067383","63.40517044067383","63.40517044067383","188.83297729492188","188.83297729492188","188.83297729492188","49.84965896606445","49.84965896606445","49.84965896606445"
"26","-8.227910041809082","-8.227910041809082","-8.227910041809082","-6.416386127471924","-6.416386127471924","-6.416386127471924","188.77639770507812","188.77639770507812","188.77639770507812","48.710693359375","48.710693359375","48.710693359375","187.59365844726562","187.59365844726562","187.59365844726562","62.316585540771484","62.316585540771484","62.316585540771484","36.14234161376953","36.14234161376953","36.14234161376953","189.81460571289062","189.81460571289062","189.81460571289062","83.61766815185547","83.61766815185547","83.61766815185547","38.254703521728516","38.254703521728516","38.254703521728516","85.0588607788086","85.0588607788086","85.0588607788086","42.5825080871582","42.5825080871582","42.5825080871582","36.477813720703125","36.477813720703125","36.477813720703125","189.81422424316406","189.81422424316406","189.81422424316406","187.86351013183594","187.86351013183594","187.86351013183594","63.44949722290039","63.44949722290039","63.44949722290039","188.83096313476562","188.83096313476562","188.83096313476562","49.91441345214844","49.91441345214844","49.91441345214844"
"27","-8.234665870666504","-8.234665870666504","-8.234665870666504","-6.405665397644043","-6.405665397644043","-6.405665397644043","188.77566528320312","188.77566528320312","188.77566528320312","48.6696891784668","48.6696891784668","48.6696891784668","187.5941619873047","187.5941619873047","187.5941619873047","62.23823928833008","62.23823928833008","62.23823928833008","36.137943267822266","36.137943267822266","36.137943267822266","189.80978393554688","189.80978393554688","189.80978393554688","83.4640121459961","83.4640121459961","83.4640121459961","38.14509582519531","38.14509582519531","38.14509582519531","85.15238189697266","85.15238189697266","85.15238189697266","42.632659912109375","42.632659912109375","42.632659912109375","36.523983001708984","36.523983001708984","36.523983001708984","189.8192138671875","189.8192138671875","189.8192138671875","187.86277770996094","187.86277770996094","187.86277770996094","63.57849884033203","63.57849884033203","63.57849884033203","188.82437133789062","188.82437133789062","188.82437133789062","49.89188766479492","49.89188766479492","49.89188766479492"
"28","-8.172151565551758","-8.172151565551758","-8.172151565551758","-6.385516166687012","-6.385516166687012","-6.385516166687012","188.7758026123047","188.7758026123047","188.7758026123047","48.65493392944336","48.65493392944336","48.65493392944336","187.5806121826172","187.5806121826172","187.5806121826172","62.23286437988281","62.23286437988281","62.23286437988281","36.1492805480957","36.1492805480957","36.1492805480957","189.81271362304688","189.81271362304688","189.81271362304688","83.53071594238281","83.53071594238281","83.53071594238281","38.0029411315918","38.0029411315918","38.0029411315918","85.12606048583984","85.12606048583984","85.12606048583984","42.65718078613281","42.65718078613281","42.65718078613281","36.60298156738281","36.60298156738281","36.60298156738281","189.83880615234375","189.83880615234375","189.83880615234375","187.8502655029297","187.8502655029297","187.8502655029297","63.435813903808594","63.435813903808594","63.435813903808594","188.81961059570312","188.81961059570312","188.81961059570312","49.969154357910156","49.969154357910156","49.969154357910156"
"29","-8.21653938293457","-8.21653938293457","-8.21653938293457","-6.358087539672852","-6.358087539672852","-6.358087539672852","188.77395629882812","188.77395629882812","188.77395629882812","48.60072326660156","48.60072326660156","48.60072326660156","187.56112670898438","187.56112670898438","187.56112670898438","62.1723747253418","62.1723747253418","62.1723747253418","36.14643859863281","36.14643859863281","36.14643859863281","189.8079833984375","189.8079833984375","189.8079833984375","83.67396545410156","83.67396545410156","83.67396545410156","38.04051208496094","38.04051208496094","38.04051208496094","85.17749786376953","85.17749786376953","85.17749786376953","42.721527099609375","42.721527099609375","42.721527099609375","36.66948699951172","36.66948699951172","36.66948699951172","189.86509704589844","189.86509704589844","189.86509704589844","187.81982421875","187.81982421875","187.81982421875","63.44992446899414","63.44992446899414","63.44992446899414","188.8091583251953","188.8091583251953","188.8091583251953","49.99921798706055","49.99921798706055","49.99921798706055"
"30","-8.180259704589844","-8.180259704589844","-8.180259704589844","-6.337414264678955","-6.337414264678955","-6.337414264678955","188.77468872070312","188.77468872070312","188.77468872070312","48.59424591064453","48.59424591064453","48.59424591064453","187.556884765625","187.556884765625","187.556884765625","62.1081657409668","62.1081657409668","62.1081657409668","36.14666748046875","36.14666748046875","36.14666748046875","189.80545043945312","189.80545043945312","189.80545043945312","83.53018951416016","83.53018951416016","83.53018951416016","38.218265533447266","38.218265533447266","38.218265533447266","85.2312240600586","85.2312240600586","85.2312240600586","42.71072769165039","42.71072769165039","42.71072769165039","36.617210388183594","36.617210388183594","36.617210388183594","189.88612365722656","189.88612365722656","189.88612365722656","187.8142547607422","187.8142547607422","187.8142547607422","63.67581558227539","63.67581558227539","63.67581558227539","188.80055236816406","188.80055236816406","188.80055236816406","50.113555908203125","50.113555908203125","50.113555908203125"
"31","-8.087318420410156","-8.087318420410156","-8.087318420410156","-6.322483062744141","-6.322483062744141","-6.322483062744141","188.77305603027344","188.77305603027344","188.77305603027344","48.55953598022461","48.55953598022461","48.55953598022461","187.55404663085938","187.55404663085938","187.55404663085938","62.03715896606445","62.03715896606445","62.03715896606445","36.15005111694336","36.15005111694336","36.15005111694336","189.8028106689453","189.8028106689453","189.8028106689453","83.50596618652344","83.50596618652344","83.50596618652344","38.24788284301758","38.24788284301758","38.24788284301758","85.40338134765625","85.40338134765625","85.40338134765625","42.689579010009766","42.689579010009766","42.689579010009766","36.557247161865234","36.557247161865234","36.557247161865234","189.9100799560547","189.9100799560547","189.9100799560547","187.78860473632812","187.78860473632812","187.78860473632812","63.77378845214844","63.77378845214844","63.77378845214844","188.79559326171875","188.79559326171875","188.79559326171875","50.287235260009766","50.287235260009766","50.287235260009766"
"32","-8.0259428024292","-8.0259428024292","-8.0259428024292","-6.297609329223633","-6.297609329223633","-6.297609329223633","188.7737579345703","188.7737579345703","188.7737579345703","48.564945220947266","48.564945220947266","48.564945220947266","187.55332946777344","187.55332946777344","187.55332946777344","62.07773971557617","62.07773971557617","62.07773971557617","36.158504486083984","36.158504486083984","36.158504486083984","189.79824829101562","189.79824829101562","189.79824829101562","83.626953125","83.626953125","83.626953125","38.55320739746094","38.55320739746094","38.55320739746094","85.34330749511719","85.34330749511719","85.34330749511719","42.69563293457031","42.69563293457031","42.69563293457031","36.52604675292969","36.52604675292969","36.52604675292969","189.9156036376953","189.9156036376953","189.9156036376953","187.77920532226562","187.77920532226562","187.77920532226562","63.892234802246094","63.892234802246094","63.892234802246094","188.800048828125","188.800048828125","188.800048828125","50.31390380859375","50.31390380859375","50.31390380859375"
"33","-8.013545036315918","-8.013545036315918","-8.013545036315918","-6.285575866699219","-6.285575866699219","-6.285575866699219","188.77020263671875","188.77020263671875","188.77020263671875","48.56941223144531","48.56941223144531","48.56941223144531","187.5405731201172","187.5405731201172","187.5405731201172","62.127296447753906","62.127296447753906","62.127296447753906","36.15637969970703","36.15637969970703","36.15637969970703","189.794677734375","189.794677734375","189.794677734375","83.7313003540039","83.7313003540039","83.7313003540039","38.698123931884766","38.698123931884766","38.698123931884766","85.41154479980469","85.41154479980469","85.41154479980469","42.71983337402344","42.71983337402344","42.71983337402344","36.66915512084961","36.66915512084961","36.66915512084961","189.92308044433594","189.92308044433594","189.92308044433594","187.7410125732422","187.7410125732422","187.7410125732422","63.71531677246094","63.71531677246094","63.71531677246094","188.79489135742188","188.79489135742188","188.79489135742188","50.2846794128418","50.2846794128418","50.2846794128418"
"34","-7.973679542541504","-7.973679542541504","-7.973679542541504","-6.281483173370361","-6.281483173370361","-6.281483173370361","188.7679443359375","188.7679443359375","188.7679443359375","48.53715133666992","48.53715133666992","48.53715133666992","187.51876831054688","187.51876831054688","187.51876831054688","62.117374420166016","62.117374420166016","62.117374420166016","36.156314849853516","36.156314849853516","36.156314849853516","189.79647827148438","189.79647827148438","189.79647827148438","83.6679916381836","83.6679916381836","83.6679916381836","38.99449920654297","38.99449920654297","38.99449920654297","85.32999420166016","85.32999420166016","85.32999420166016","42.69321823120117","42.69321823120117","42.69321823120117","36.56111145019531","36.56111145019531","36.56111145019531","189.924072265625","189.924072265625","189.924072265625","187.72596740722656","187.72596740722656","187.72596740722656","63.900001525878906","63.900001525878906","63.900001525878906","188.7891082763672","188.7891082763672","188.7891082763672","50.423187255859375","50.423187255859375","50.423187255859375"
"35","-7.973884582519531","-7.973884582519531","-7.973884582519531","-6.2734808921813965","-6.2734808921813965","-6.2734808921813965","188.76821899414062","188.76821899414062","188.76821899414062","48.518489837646484","48.518489837646484","48.518489837646484","187.51290893554688","187.51290893554688","187.51290893554688","62.059059143066406","62.059059143066406","62.059059143066406","36.1582145690918","36.1582145690918","36.1582145690918","189.80038452148438","189.80038452148438","189.80038452148438","83.57445526123047","83.57445526123047","83.57445526123047","39.340274810791016","39.340274810791016","39.340274810791016","85.4892578125","85.4892578125","85.4892578125","42.677635192871094","42.677635192871094","42.677635192871094","36.5381965637207","36.5381965637207","36.5381965637207","189.93955993652344","189.93955993652344","189.93955993652344","187.70068359375","187.70068359375","187.70068359375","63.744041442871094","63.744041442871094","63.744041442871094","188.78359985351562","188.78359985351562","188.78359985351562","50.33102035522461","50.33102035522461","50.33102035522461"
"36","-7.908890724182129","-7.908890724182129","-7.908890724182129","-6.23282527923584","-6.23282527923584","-6.23282527923584","188.76681518554688","188.76681518554688","188.76681518554688","48.49698257446289","48.49698257446289","48.49698257446289","187.50637817382812","187.50637817382812","187.50637817382812","62.051509857177734","62.051509857177734","62.051509857177734","36.154541015625","36.154541015625","36.154541015625","189.7962188720703","189.7962188720703","189.7962188720703","83.52477264404297","83.52477264404297","83.52477264404297","39.54222106933594","39.54222106933594","39.54222106933594","85.52098083496094","85.52098083496094","85.52098083496094","42.776344299316406","42.776344299316406","42.776344299316406","36.526126861572266","36.526126861572266","36.526126861572266","189.9462432861328","189.9462432861328","189.9462432861328","187.7237548828125","187.7237548828125","187.7237548828125","63.9272575378418","63.9272575378418","63.9272575378418","188.7824249267578","188.7824249267578","188.7824249267578","50.38980484008789","50.38980484008789","50.38980484008789"
