"Step","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean__MAX","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean__MAX","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean__MAX","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean__MIN","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean__MAX","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean__MIN","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean__MAX"
"62","-4.67719841003418","-4.67719841003418","-4.67719841003418","188.7389678955078","188.7389678955078","188.7389678955078","49.01536178588867","49.01536178588867","49.01536178588867","43.92786407470703","43.92786407470703","43.92786407470703","188.77688598632812","188.77688598632812","188.77688598632812","53.12490463256836","53.12490463256836","53.12490463256836"
"63","-4.6147003173828125","-4.6147003173828125","-4.6147003173828125","188.7379608154297","188.7379608154297","188.7379608154297","49.0792236328125","49.0792236328125","49.0792236328125","44.01477813720703","44.01477813720703","44.01477813720703","188.79034423828125","188.79034423828125","188.79034423828125","53.28709030151367","53.28709030151367","53.28709030151367"
"64","-4.515602111816406","-4.515602111816406","-4.515602111816406","188.73861694335938","188.73861694335938","188.73861694335938","49.14003372192383","49.14003372192383","49.14003372192383","43.8108024597168","43.8108024597168","43.8108024597168","188.78463745117188","188.78463745117188","188.78463745117188","53.201011657714844","53.201011657714844","53.201011657714844"
"65","-4.414533615112305","-4.414533615112305","-4.414533615112305","188.73863220214844","188.73863220214844","188.73863220214844","49.206512451171875","49.206512451171875","49.206512451171875","43.7794075012207","43.7794075012207","43.7794075012207","188.77325439453125","188.77325439453125","188.77325439453125","53.123023986816406","53.123023986816406","53.123023986816406"
"66","-4.321791648864746","-4.321791648864746","-4.321791648864746","188.73777770996094","188.73777770996094","188.73777770996094","49.23517608642578","49.23517608642578","49.23517608642578","44.007606506347656","44.007606506347656","44.007606506347656","188.7723388671875","188.7723388671875","188.7723388671875","53.128456115722656","53.128456115722656","53.128456115722656"
"67","-4.279794216156006","-4.279794216156006","-4.279794216156006","188.73887634277344","188.73887634277344","188.73887634277344","49.33491516113281","49.33491516113281","49.33491516113281","44.12882995605469","44.12882995605469","44.12882995605469","188.77389526367188","188.77389526367188","188.77389526367188","53.09123229980469","53.09123229980469","53.09123229980469"
"68","-4.200960159301758","-4.200960159301758","-4.200960159301758","188.73817443847656","188.73817443847656","188.73817443847656","49.40277862548828","49.40277862548828","49.40277862548828","44.42226028442383","44.42226028442383","44.42226028442383","188.7838897705078","188.7838897705078","188.7838897705078","53.36328125","53.36328125","53.36328125"
"69","-4.092686176300049","-4.092686176300049","-4.092686176300049","188.73858642578125","188.73858642578125","188.73858642578125","49.480438232421875","49.480438232421875","49.480438232421875","44.61600112915039","44.61600112915039","44.61600112915039","188.78695678710938","188.78695678710938","188.78695678710938","53.47018814086914","53.47018814086914","53.47018814086914"
"70","-4.000983238220215","-4.000983238220215","-4.000983238220215","188.7379913330078","188.7379913330078","188.7379913330078","49.5205192565918","49.5205192565918","49.5205192565918","44.64259719848633","44.64259719848633","44.64259719848633","188.78604125976562","188.78604125976562","188.78604125976562","53.52285385131836","53.52285385131836","53.52285385131836"
"71","-3.872964382171631","-3.872964382171631","-3.872964382171631","188.73672485351562","188.73672485351562","188.73672485351562","49.61621856689453","49.61621856689453","49.61621856689453","44.94109344482422","44.94109344482422","44.94109344482422","188.7881622314453","188.7881622314453","188.7881622314453","53.58212661743164","53.58212661743164","53.58212661743164"
"72","-3.753774881362915","-3.753774881362915","-3.753774881362915","188.73696899414062","188.73696899414062","188.73696899414062","49.671730041503906","49.671730041503906","49.671730041503906","45.00361633300781","45.00361633300781","45.00361633300781","188.78729248046875","188.78729248046875","188.78729248046875","53.54201889038086","53.54201889038086","53.54201889038086"
"73","-3.664093017578125","-3.664093017578125","-3.664093017578125","188.73622131347656","188.73622131347656","188.73622131347656","49.812992095947266","49.812992095947266","49.812992095947266","45.34088897705078","45.34088897705078","45.34088897705078","188.78494262695312","188.78494262695312","188.78494262695312","53.50385665893555","53.50385665893555","53.50385665893555"
"74","-3.537838935852051","-3.537838935852051","-3.537838935852051","188.73626708984375","188.73626708984375","188.73626708984375","49.961910247802734","49.961910247802734","49.961910247802734","45.465118408203125","45.465118408203125","45.465118408203125","188.79075622558594","188.79075622558594","188.79075622558594","53.538997650146484","53.538997650146484","53.538997650146484"
"75","-3.422851800918579","-3.422851800918579","-3.422851800918579","188.73472595214844","188.73472595214844","188.73472595214844","50.056556701660156","50.056556701660156","50.056556701660156","45.692970275878906","45.692970275878906","45.692970275878906","188.79156494140625","188.79156494140625","188.79156494140625","53.6225700378418","53.6225700378418","53.6225700378418"
"76","-3.332163095474243","-3.332163095474243","-3.332163095474243","188.73391723632812","188.73391723632812","188.73391723632812","50.117767333984375","50.117767333984375","50.117767333984375","45.78656768798828","45.78656768798828","45.78656768798828","188.84033203125","188.84033203125","188.84033203125","53.58552551269531","53.58552551269531","53.58552551269531"
"77","-3.221452474594116","-3.221452474594116","-3.221452474594116","188.733154296875","188.733154296875","188.733154296875","50.18960189819336","50.18960189819336","50.18960189819336","45.56257629394531","45.56257629394531","45.56257629394531","188.84127807617188","188.84127807617188","188.84127807617188","53.562042236328125","53.562042236328125","53.562042236328125"
"78","-3.123037099838257","-3.123037099838257","-3.123037099838257","188.73361206054688","188.73361206054688","188.73361206054688","50.348915100097656","50.348915100097656","50.348915100097656","45.36808395385742","45.36808395385742","45.36808395385742","188.84555053710938","188.84555053710938","188.84555053710938","53.61814498901367","53.61814498901367","53.61814498901367"
"79","-3.0043513774871826","-3.0043513774871826","-3.0043513774871826","188.73297119140625","188.73297119140625","188.73297119140625","50.45787048339844","50.45787048339844","50.45787048339844","45.32597351074219","45.32597351074219","45.32597351074219","188.84767150878906","188.84767150878906","188.84767150878906","53.61100387573242","53.61100387573242","53.61100387573242"
"80","-2.9218409061431885","-2.9218409061431885","-2.9218409061431885","188.73338317871094","188.73338317871094","188.73338317871094","50.498077392578125","50.498077392578125","50.498077392578125","45.35111999511719","45.35111999511719","45.35111999511719","188.85189819335938","188.85189819335938","188.85189819335938","53.80410385131836","53.80410385131836","53.80410385131836"
"81","-2.796877384185791","-2.796877384185791","-2.796877384185791","188.7328338623047","188.7328338623047","188.7328338623047","50.58249282836914","50.58249282836914","50.58249282836914","45.44687271118164","45.44687271118164","45.44687271118164","188.8495635986328","188.8495635986328","188.8495635986328","53.940921783447266","53.940921783447266","53.940921783447266"
"82","-2.643925905227661","-2.643925905227661","-2.643925905227661","188.73146057128906","188.73146057128906","188.73146057128906","50.63703155517578","50.63703155517578","50.63703155517578","45.76774978637695","45.76774978637695","45.76774978637695","188.9010467529297","188.9010467529297","188.9010467529297","53.843875885009766","53.843875885009766","53.843875885009766"
"83","-2.5853278636932373","-2.5853278636932373","-2.5853278636932373","188.73268127441406","188.73268127441406","188.73268127441406","50.75376892089844","50.75376892089844","50.75376892089844","45.73958969116211","45.73958969116211","45.73958969116211","188.90338134765625","188.90338134765625","188.90338134765625","53.87804412841797","53.87804412841797","53.87804412841797"
"84","-2.442098617553711","-2.442098617553711","-2.442098617553711","188.7328338623047","188.7328338623047","188.7328338623047","50.83336639404297","50.83336639404297","50.83336639404297","45.78346633911133","45.78346633911133","45.78346633911133","188.89923095703125","188.89923095703125","188.89923095703125","53.78933334350586","53.78933334350586","53.78933334350586"
"85","-2.3422610759735107","-2.3422610759735107","-2.3422610759735107","188.73226928710938","188.73226928710938","188.73226928710938","50.9260139465332","50.9260139465332","50.9260139465332","45.7618522644043","45.7618522644043","45.7618522644043","188.89932250976562","188.89932250976562","188.89932250976562","53.85118865966797","53.85118865966797","53.85118865966797"
"86","-2.2796764373779297","-2.2796764373779297","-2.2796764373779297","188.73329162597656","188.73329162597656","188.73329162597656","51.030941009521484","51.030941009521484","51.030941009521484","45.805667877197266","45.805667877197266","45.805667877197266","188.9468994140625","188.9468994140625","188.9468994140625","53.88666915893555","53.88666915893555","53.88666915893555"
"87","-2.178485631942749","-2.178485631942749","-2.178485631942749","188.7316436767578","188.7316436767578","188.7316436767578","51.0567741394043","51.0567741394043","51.0567741394043","45.744544982910156","45.744544982910156","45.744544982910156","188.93113708496094","188.93113708496094","188.93113708496094","53.912315368652344","53.912315368652344","53.912315368652344"
"88","-2.1240365505218506","-2.1240365505218506","-2.1240365505218506","188.7309112548828","188.7309112548828","188.7309112548828","51.16246795654297","51.16246795654297","51.16246795654297","46.014041900634766","46.014041900634766","46.014041900634766","188.9438018798828","188.9438018798828","188.9438018798828","54.016788482666016","54.016788482666016","54.016788482666016"
"89","-2.123443365097046","-2.123443365097046","-2.123443365097046","188.73191833496094","188.73191833496094","188.73191833496094","51.27301025390625","51.27301025390625","51.27301025390625","46.24610137939453","46.24610137939453","46.24610137939453","188.97682189941406","188.97682189941406","188.97682189941406","54.14147186279297","54.14147186279297","54.14147186279297"
"90","-2.066162586212158","-2.066162586212158","-2.066162586212158","188.73158264160156","188.73158264160156","188.73158264160156","51.36098861694336","51.36098861694336","51.36098861694336","46.55260467529297","46.55260467529297","46.55260467529297","188.97744750976562","188.97744750976562","188.97744750976562","54.09003448486328","54.09003448486328","54.09003448486328"
"91","-2.0010974407196045","-2.0010974407196045","-2.0010974407196045","188.73251342773438","188.73251342773438","188.73251342773438","51.38648986816406","51.38648986816406","51.38648986816406","46.444091796875","46.444091796875","46.444091796875","188.97442626953125","188.97442626953125","188.97442626953125","54.05118942260742","54.05118942260742","54.05118942260742"
"92","-1.8795448541641235","-1.8795448541641235","-1.8795448541641235","188.7310028076172","188.7310028076172","188.7310028076172","51.41347885131836","51.41347885131836","51.41347885131836","46.16318893432617","46.16318893432617","46.16318893432617","188.968017578125","188.968017578125","188.968017578125","54.032405853271484","54.032405853271484","54.032405853271484"
"93","-1.800582766532898","-1.800582766532898","-1.800582766532898","188.730224609375","188.730224609375","188.730224609375","51.52210235595703","51.52210235595703","51.52210235595703","46.218013763427734","46.218013763427734","46.218013763427734","188.96957397460938","188.96957397460938","188.96957397460938","54.02836608886719","54.02836608886719","54.02836608886719"
"94","-1.672471284866333","-1.672471284866333","-1.672471284866333","188.7309112548828","188.7309112548828","188.7309112548828","51.57616424560547","51.57616424560547","51.57616424560547","46.19886779785156","46.19886779785156","46.19886779785156","188.97064208984375","188.97064208984375","188.97064208984375","54.051734924316406","54.051734924316406","54.051734924316406"
"95","-1.5937285423278809","-1.5937285423278809","-1.5937285423278809","188.7319793701172","188.7319793701172","188.7319793701172","51.672088623046875","51.672088623046875","51.672088623046875","46.261749267578125","46.261749267578125","46.261749267578125","188.9698028564453","188.9698028564453","188.9698028564453","54.0396842956543","54.0396842956543","54.0396842956543"
"96","-1.5203715562820435","-1.5203715562820435","-1.5203715562820435","188.73086547851562","188.73086547851562","188.73086547851562","51.74528503417969","51.74528503417969","51.74528503417969","46.2667236328125","46.2667236328125","46.2667236328125","188.96800231933594","188.96800231933594","188.96800231933594","54.04511260986328","54.04511260986328","54.04511260986328"
"97","-1.4128004312515259","-1.4128004312515259","-1.4128004312515259","188.729248046875","188.729248046875","188.729248046875","51.84375762939453","51.84375762939453","51.84375762939453","46.0433464050293","46.0433464050293","46.0433464050293","188.95370483398438","188.95370483398438","188.95370483398438","54.06551742553711","54.06551742553711","54.06551742553711"
"98","-1.3177390098571777","-1.3177390098571777","-1.3177390098571777","188.7288055419922","188.7288055419922","188.7288055419922","51.938350677490234","51.938350677490234","51.938350677490234","45.70695114135742","45.70695114135742","45.70695114135742","188.94827270507812","188.94827270507812","188.94827270507812","54.093231201171875","54.093231201171875","54.093231201171875"
"99","-1.2328366041183472","-1.2328366041183472","-1.2328366041183472","188.72877502441406","188.72877502441406","188.72877502441406","52.02193832397461","52.02193832397461","52.02193832397461","45.78988265991211","45.78988265991211","45.78988265991211","188.9609832763672","188.9609832763672","188.9609832763672","54.08299255371094","54.08299255371094","54.08299255371094"
"100","-1.145506501197815","-1.145506501197815","-1.145506501197815","188.72779846191406","188.72779846191406","188.72779846191406","52.079368591308594","52.079368591308594","52.079368591308594","45.68959045410156","45.68959045410156","45.68959045410156","188.913818359375","188.913818359375","188.913818359375","54.06108856201172","54.06108856201172","54.06108856201172"
"101","-1.0731842517852783","-1.0731842517852783","-1.0731842517852783","188.72715759277344","188.72715759277344","188.72715759277344","52.08478927612305","52.08478927612305","52.08478927612305","45.60844421386719","45.60844421386719","45.60844421386719","188.91006469726562","188.91006469726562","188.91006469726562","54.12895584106445","54.12895584106445","54.12895584106445"
"102","-1.009446620941162","-1.009446620941162","-1.009446620941162","188.72726440429688","188.72726440429688","188.72726440429688","52.104496002197266","52.104496002197266","52.104496002197266","45.374210357666016","45.374210357666016","45.374210357666016","188.96209716796875","188.96209716796875","188.96209716796875","54.0819206237793","54.0819206237793","54.0819206237793"
"103","-0.9381020069122314","-0.9381020069122314","-0.9381020069122314","188.7268829345703","188.7268829345703","188.7268829345703","52.20694351196289","52.20694351196289","52.20694351196289","45.55708312988281","45.55708312988281","45.55708312988281","188.95774841308594","188.95774841308594","188.95774841308594","54.108428955078125","54.108428955078125","54.108428955078125"
"104","-0.8707656264305115","-0.8707656264305115","-0.8707656264305115","188.726806640625","188.726806640625","188.726806640625","52.27109909057617","52.27109909057617","52.27109909057617","45.54634475708008","45.54634475708008","45.54634475708008","189.0143280029297","189.0143280029297","189.0143280029297","54.046897888183594","54.046897888183594","54.046897888183594"
"105","-0.7908039689064026","-0.7908039689064026","-0.7908039689064026","188.72691345214844","188.72691345214844","188.72691345214844","52.34975051879883","52.34975051879883","52.34975051879883","45.36964416503906","45.36964416503906","45.36964416503906","189.03759765625","189.03759765625","189.03759765625","54.0450553894043","54.0450553894043","54.0450553894043"
"106","-0.7065559029579163","-0.7065559029579163","-0.7065559029579163","188.72723388671875","188.72723388671875","188.72723388671875","52.37964630126953","52.37964630126953","52.37964630126953","45.35783004760742","45.35783004760742","45.35783004760742","188.99061584472656","188.99061584472656","188.99061584472656","54.107662200927734","54.107662200927734","54.107662200927734"
"107","-0.6119199991226196","-0.6119199991226196","-0.6119199991226196","188.7267608642578","188.7267608642578","188.7267608642578","52.44097137451172","52.44097137451172","52.44097137451172","45.37004852294922","45.37004852294922","45.37004852294922","189.01025390625","189.01025390625","189.01025390625","54.10200119018555","54.10200119018555","54.10200119018555"
"108","-0.5191899538040161","-0.5191899538040161","-0.5191899538040161","188.72769165039062","188.72769165039062","188.72769165039062","52.49137878417969","52.49137878417969","52.49137878417969","45.30619812011719","45.30619812011719","45.30619812011719","189.0109405517578","189.0109405517578","189.0109405517578","54.19366455078125","54.19366455078125","54.19366455078125"
"109","-0.42361077666282654","-0.42361077666282654","-0.42361077666282654","188.72776794433594","188.72776794433594","188.72776794433594","52.550270080566406","52.550270080566406","52.550270080566406","45.38471984863281","45.38471984863281","45.38471984863281","189.0090789794922","189.0090789794922","189.0090789794922","54.21843719482422","54.21843719482422","54.21843719482422"
"110","-0.3232903778553009","-0.3232903778553009","-0.3232903778553009","188.72784423828125","188.72784423828125","188.72784423828125","52.56535720825195","52.56535720825195","52.56535720825195","45.439449310302734","45.439449310302734","45.439449310302734","188.95928955078125","188.95928955078125","188.95928955078125","54.15974426269531","54.15974426269531","54.15974426269531"
"111","-0.2597540616989136","-0.2597540616989136","-0.2597540616989136","188.72694396972656","188.72694396972656","188.72694396972656","52.58344650268555","52.58344650268555","52.58344650268555","45.392154693603516","45.392154693603516","45.392154693603516","188.9637908935547","188.9637908935547","188.9637908935547","54.08684158325195","54.08684158325195","54.08684158325195"
"112","-0.197843536734581","-0.197843536734581","-0.197843536734581","188.726318359375","188.726318359375","188.726318359375","52.57666015625","52.57666015625","52.57666015625","45.18827819824219","45.18827819824219","45.18827819824219","188.95164489746094","188.95164489746094","188.95164489746094","54.08176040649414","54.08176040649414","54.08176040649414"
"113","-0.12510915100574493","-0.12510915100574493","-0.12510915100574493","188.72509765625","188.72509765625","188.72509765625","52.6115608215332","52.6115608215332","52.6115608215332","45.225955963134766","45.225955963134766","45.225955963134766","188.92950439453125","188.92950439453125","188.92950439453125","54.06782913208008","54.06782913208008","54.06782913208008"
"114","-0.00711615988984704","-0.00711615988984704","-0.00711615988984704","188.72418212890625","188.72418212890625","188.72418212890625","52.60040283203125","52.60040283203125","52.60040283203125","45.16970443725586","45.16970443725586","45.16970443725586","188.93020629882812","188.93020629882812","188.93020629882812","54.07374954223633","54.07374954223633","54.07374954223633"
"115","0.06690464913845062","0.06690464913845062","0.06690464913845062","188.7248992919922","188.7248992919922","188.7248992919922","52.59151077270508","52.59151077270508","52.59151077270508","44.90813064575195","44.90813064575195","44.90813064575195","188.930908203125","188.930908203125","188.930908203125","54.141571044921875","54.141571044921875","54.141571044921875"
"116","0.09271290153265","0.09271290153265","0.09271290153265","188.72451782226562","188.72451782226562","188.72451782226562","52.63728713989258","52.63728713989258","52.63728713989258","45.1259651184082","45.1259651184082","45.1259651184082","188.92750549316406","188.92750549316406","188.92750549316406","54.120365142822266","54.120365142822266","54.120365142822266"
